CO_ENTIDADE,NO_ENTIDADE
24044385,UNID XXII JOAO BOSCO
24044431,UNIDADE V SETE DE SETEMBRO
24044440,UNIDADE XII ACUDE PUBLICO TRAIRI
24044458,ESCOLA MUNICIPAL AMELIA TEODOLINA DE MELO
24044504,UNIDA I JOANA FERNANDES DE LIMA
24044547,UNID VIII PRES JUSCELINO KUBITSCHEK
24044555,ESCOLA MUNICIPAL PROFESSORA ELITA BARBOSA DA FONSECA
24044628,ESCOLA MUNICIPAL MAJOR THEODORICO BEZERRA
24070424,ESCOLA MUNICIPAL ORMECINDA GOMES DA SILVEIRA
24084948,CENTRO MUNICIPAL DE EDUCACAO INFANTIL ZILAH DE CARVALHO BEZERRA
24087653,ESCOLA MUNICIPAL DOUTOR MANOEL ALVES IRMAO
24218219,CRECHE IRAPURU
