CO_ENTIDADE,NO_ENTIDADE
26039427,ESCOLA MUNICIPAL PROFESSORA CAROLINA AUGUSTA DE SA
26039605,ESCOLA MUNICIPAL SINFRONIO JOAQUIM DO NASCIMENTO
26039664,ESCOLA MUNICIPAL PADRE HENRIQUE OLLIGMULLER
26039745,ESCOLA MUNICIPAL DR MAURICIO DE MORAES GUERRA
26039923,ESCOLA MUNICIPAL MANOEL JACINTO
26039958,ESCOLA MUNICIPAL NOSSA SENHORA DA SAUDE
26040212,CRECHE MUNICIPAL TIA EUZA NOGUEIRA DE BARROS
26135102,ESCOLA MUNICIPAL DE ENSINO INFANTIL E FUNDAMENTAL TIA ZITA
26135114,CRECHE MUNICIPAL MUNDO DA CRIANCA
26142805,CRECHE MUNICIPAL RECANTO INFANTIL
26147050,ESCOLA MUNICIPAL CELESTINO NUNES
26155311,ESCOLA MUNICIPAL JOSEFA DOCELINA PIRES DE SA
26158558,ESCOLA MUNICIPAL CORSINO GONCALVES TORRES
26185547,CRECHE MUNICIPAL VOVO IZAURA RIBEIRO
26190540,CRECHE PROFESSORA MARIA ALZIRA DUARTE
26544717,ESCOLA MUNICIPAL PROF RITA NEIDE NOGUEIRA CARNEIRO
