CO_ENTIDADE,NO_ENTIDADE
25000691,E M E F PROFESSORA TEREZINHA GARCIA PEREIRA
25000748,E M E F ANTONIO MAIA NOBRE
25000756,E M E F ANTONIO MINERVINO FILGUEIRAS
25000780,E M E F CONEGO SANDOVAL
25001027,E M E F FRANCISCA GOMES BATISTA
25001035,E M E F FRANCISCO TARGINO DA SILVA
25001043,E M E F JOAO TARGINO DA SILVA
25001051,E M E F JOAQUINA IZABEL LINHARES
25001060,E M E F JOSE CASSIMIRO FILHO
25001078,E M E F JOSUE ALVES DE AZEVEDO
25001108,E M E F PROFESSOR MANOEL TORRES
25001124,E M E F IRENE BARRETO FILGUEIRAS
25001183,E M E F SEVERINO FERREIRA DE LIMA
25001191,E M E F ABDON DA CUNHA LIMA
25001205,E M E F BENTO FERREIRA DE ALENCAR
25001213,E M E F ELZA MARIZ MAIA
25001221,E M E F JANUNCIO DANTAS DE OLIVEIRA
25001230,ESC MUL MANOEL IBIAPINO DUTRA
25001248,E M E F MARIA DE LOURDES GARCIA
25001418,E M E F MOISES FENANDES BEZERRA
25001426,E M E F ORLANDO DE PAIVA NETO
25110837,CRECHE NOSSA SENHORA DOS MILAGRES
25118609,E M E F LINO DANTAS
