CO_ENTIDADE,NO_ENTIDADE
24036978,CRECHE EDINOLIA MELO
24036986,CRECHE FRANCISCA PEREIRA LUCIANO
24036994,CRECHE GUIOMAR VIRGILIO DA COSTA
24037001,ESC MUL DE 1 E 2 GRAUS ARNALDO BEZERRA
24037010,ESCOLA MUNICIPAL DOM JOSE DE MEDEIROS DELGADO
24037303,UNIDADE ESCOLAR I JOSE ADONIS
24037320,ESC MUL PROF ARNALDO A DE AZEVEDO
24037338,ESC MUL VER INACIO MIRANDA DOS SANTOS
24037389,UNIDADE ESC V GREGORIO GONDIM DA SILVA
24037427,UNIDADE ESC X MAMEDE GOMES DE SOUZA
24037460,UNIDADE ESC XVI PEDRO CANDIDO DE MACEDO
24063711,CRECHE LUIZ AZEVEDO DA SILVA
24063738,CRECHE JOSE AROLDO DE MEDEIROS
24063754,CRECHE FRANCISCA MARIA DANTAS
24066095,UNIDADE ESCOLAR XI GREGORIO JOSE DANTAS
24073245,CENTRO MUN DE EDUC INF TEREZINHA F DE O CASTRO
24172200,CM DE EDUCACAO INFANTIL PROF INACIO DE LOYOLA AZEVEDO
24173207,CENTRO DE ATIVIDADE COMPLEMENTAR - AABB COMUNIDADE
