CO_ENTIDADE,NO_ENTIDADE
25023179,EMEF SENADOR HUMBERTO LUCENA
25023225,EMEF SEVERINO AIRES CAVALCANTE
25023250,EMEF FRANCISCO CAVALCANTE DO BONFIM
25023268,EMEF GERALDO FERNANDES MOTA
25023276,EMEF SEVERINO MARTINS FERREIRA
25023284,EMEF MANOEL ALVES DOS SANTOS
25023306,EMEF MIQUELINA LUSTOSA CABRAL
25023314,EMEF DAMIAO PIRES DOS SANTOS
25023349,EMEF JOSE GOMES PEREIRA
25023365,EMEF ZUZA CABRAL
25023373,EMEF JOAO RODRIGUES DA COSTA
25023381,GR ESC JOSEFA GOMES DA COSTA
25023390,EMEF LANDELINO ALVES DE SOUSA
25023411,EMEF MARIANO DUDA
