CO_ENTIDADE,NO_ENTIDADE
27028674,ESCOLA MUNICIPAL DE EDUCACAO BASICA MARIA DA MOTA ALBUQUERQUE
27028682,ESCOLA MUNICIPAL DE EDUCACAO BASICA SEBASTIAO ANTONIO DA COSTA
27028712,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOAO GOMES DE FARIAS
27028739,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOSE LOURENCO DE LIMA
27028763,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOSE ARAUJO PESSOA
27028771,ESCOLA MUNICIPAL DE EDUCACAO BASICA LOUVERCIR ARAUJO PESSOA
27028798,ESCOLA MUNICIPAL DE EDUCACAO BASICA BASILIANO CORREIA DE ARAUJO
27028810,ESCOLA MUNICIPAL DE EDUCACAO BASICA MOISES MONTINEGRO
27028828,ESCOLA MUNICIPAL DE EDUCACAO BASICA ANTENOR CARDOSO
27028836,ESCOLA MUNICIPAL PAULO CARDOSO
27028852,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFª MARIA DO CARMO DE OLIVEIRA MELO
27028860,ESCOLA MUNICIPAL DE EDUCACAO BASICO PROFª CICERA SANTOS MARINHO
27028917,ESCOLA MUNICIPAL DE EDUCACAO BASICA TEOTONIO CORREIA DE ARAUJO
27028925,ESCOLA MUNICIPAL DE EDUCACAO BASICA TEREZINHA GOMES DE BARROS
27028941,ESCOLA MUNICIPAL DE EDUCACAO BASICA ANTONIO DUARTE DA SILVA
27028976,ESCOLA MUNICIPAL DE EDUCACAO BASICA USINA ALEGRIA
27029018,ESCOLA MUNICIPAL DE EDUCACAO BASICA NOSSA SENHORA RAINHA DA PAZ
27029050,ESCOLA MUNICIPAL DE EDUCACAO BASICA DEMETRIO GOMES DA SILVA REGO
27029069,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOSE LUIS LESSA
27029085,ESCOLA MUNICIPAL DE EDUCACAO BASICA MARIA JANETE GOMES DE BARROS
27029093,ESCOLA MUNICIPAL DE EDUCACAO BASICA FENELON ARAUJO
27049493,EMEB CECILIA MEIRELES
27049507,CENTRO MUNICIPAL DE EDUCACAO INFANTIL MONTEIRO LOBATO
27215610,CENTRO MUNICIPAL DE EDUCACAO INFANTIL IRAN FELIX DO NASCIMENTO
27216837,CENTRO MUNICIPAL DE EDUCACAO INFANTIL VALQUIRIA MARINHO DE ARAUJO
27216870,CENTRO MUNICIPAL DE EDUCACAO INFANTIL JOSE GOMES PEIXOTO
27224341,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROF DOUGLAS APRATTO TENORIO
27252000,ESCOLA MUNICIPAL DE EDUCACAO BASICA SAO JOSE
