CO_ENTIDADE,NO_ENTIDADE
24050571,EM DEPUTADO MARCIO MARINHO
24050580,EM DOM ALAIR VILAR
24050628,EM FAZ SAO FRANCISCO
24050644,EM JERONIMO DE CASTRO
24050652,EM JOANA DE SOUZA RIBEIRO
24050717,EM PROFESSOR ZACARIAS GOMES
24050733,EM SEVERINO LEMOS
24065820,ESCOLA MUNICIPAL ANA DE PAIVA FAGUNDES
24066630,EM LUIZA DA COSTA E SILVA
24066877,EM MANOEL CAVALCANTE DO NASCIMENTO
24083135,CRECHE MUNICIPAL PEQUENO CURUMIM
24205206,EM MARIA PAIVA E SILVA
24206202,SERVICO DE CONVIVENCIA E FORTALECIMENTO DE VINCULOS - SCFV
