CO_ENTIDADE,NO_ENTIDADE
26130904,ESCOLA MUNICIPAL PROFESSOR ADERBAL JUREMA
26130955,ESCOLA MUNICIPAL PADRE CICERO
26130963,ESCOLA MUNICIPAL ANTONIO DOURADO
26130998,ESCOLA MUNICIPAL FAZENDA SAO MIGUEL
26131005,ESCOLA MUNICIPAL GUILHERME DOURADO
26131021,ESCOLA MUNICIPAL MARIA JOSE FERREIRA DE OLIVEIRA
26131030,ESCOLA MUNICIPAL MARIA TERESA
26131048,ESCOLA MUNICIPAL NOSSA SENHORA DA CONCEICAO
26131072,ESCOLA MUNICIPAL SANTA VERONICA
26131080,ESCOLA MUNICIPAL SANTOS COSME E DAMIAO
26131102,ESCOLA MUNICIPAL SAO MATEUS
26131129,ESCOLA MUNICIPAL PADRE PEDRO DE SOUZA LEAO
26131137,ESCOLA MUNICIPAL PAROQUIAL SAO MIGUEL
26131188,ESCOLA MUNICIPAL MARIA BERNADETE
26131200,ESCOLA MUNICIPAL FRANCISCO CARNEIRO DA SILVA
26131226,ESCOLA MUNICIPAL JORGE DE BRITO
26131234,ESCOLA MUNICIPAL MAJOR JOAQUIM CAVALCANTI
26131250,ESCOLA MUNICIPAL SANTA LUZIA
26131269,ESCOLA MUNICIPAL SANTA RITA
26131285,ESCOLA MUNICIPAL SAO TOME
26131331,ESCOLA MUNICIPAL SAO BARTOLOMEU
26131404,ESCOLA MUNICIPAL JOAQUIM DO REGO CAVALCANTI
26131471,ESCOLA MUNICIPAL SANTA ROSA
26131480,ESCOLA MUNICIPAL SAO MIGUEL
26131498,ESCOLA MUNICIPAL SAO ROQUE
26131579,ESCOLA MUNICIPAL SAO JOSE
26131587,ESCOLA MUNICIPAL SAO JOSE DE GAIPIO
26131595,ESCOLA MUNICIPAL INTEGRAL SAO PAULO
26131641,ESCOLA MUNICIPAL PROFESSORA MARIA DAS DORES CAVALCANTE ALBUQUERQUE
26131722,ESCOLA MUNICIPAL MANOEL CLAUDINO DE SOUZA
26131730,ESCOLA MUNICIPAL NOSSA SENHORA DAS MERCES
26131749,ESCOLA MUNICIPAL NOSSA SENHORA DOS PRAZERES
26131757,ESCOLA MUNICIPAL SANTO ELIAS
26131765,ESCOLA MUNICIPAL INTEGRAL SAO JORGE
26131781,ESCOLA MUNICIPAL ELISA EMILIA DE ALMEIDA
26131790,ESCOLA MUNICIPAL MARECHAL HUMBERTO DE ALENCAR CASTELO BRANCO
26131803,ESCOLA MUNICIPAL SANTA INES
26131870,ESCOLA MUNICIPAL JESUS NAZARENO
26131951,ESCOLA MUNICIPAL NOSSA SENHORA DE FATIMA
26131986,ESCOLA MUNICIPAL MANOEL LUIZ CAVALCANTI UCHOA
26131994,ESCOLA MUNICIPAL ARMANDO DA COSTA BRITO
26132338,ESCOLA MUNICIPAL PREFEITO LUIZ MANOEL NOGUEIRA
26132704,ESCOLA MUNICIPAL AGRO URBANA
26132722,ESCOLA MUNICIPAL MARIA JOSE FERREIRA DA COSTA
26132990,ESCOLA MUNICIPAL NOSSA SENHORA DE LOURDES - USINA IPOJUCA
26133967,ESCOLA MUNICIPAL MINISTRO JARBAS PASSARINHO
26141680,ESCOLA MUNICIPAL MARIA DE LOURDES DUBEUX DOURADO
26141698,ESCOLA MUNICIPAL NOSSA SENHORA DO PERPETUO SOCORRO
26144913,ESCOLA MUNICIPAL FORTALEZA
26164507,ESCOLA MUNICIPAL BELA VISTA
26164515,ESCOLA MUNICIPAL NOSSA SENHORA DA SOLEDADE
26164523,ESCOLA MUNICIPAL NOVA ESPERANCA
26177617,ESCOLA MUNICIPAL MARIO JULIO DO REGO
26180227,ESCOLA MUNICIPAL SANTO CRISTO
26181959,ESCOLA MUNICIPAL SAO SEBASTIAO
26181967,ESCOLA MUNICIPAL PEDRO SERAFIM DE SOUZA
26182750,ESCOLA MUNICIPAL NIVALDO PEREIRA DE LIMA
26184397,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL DE CAMELA
26184400,ESCOLA MUNICIPAL PROFESSOR ANTONIO GERALDO DE SOUZA LEAO
26184427,ESCOLA MUNICIPAL PROFESSORA GENICE TELES DESANTANA
26184966,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL DE NOSSA SENHORA DO O
26184974,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL DE PORTO DE GALINHAS
26186535,ESCOLA MUNICIPAL INTEGRAL GOVERNADOR EDUARDO CAMPOS
26188066,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA MARIA REJANE DA SILVA SANTOS
26188074,ESCOLA MUNICIPAL PROFESSORA SEVERINA FRANCISCA DA SILVA SANTOS
26188082,ESCOLA MUNICIPAL PROFESSORA MARIA JOSE DA COSTA
26189003,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA JUSETE BARBOSA SOARES LIMA
26189011,ESCOLA MUNICIPAL PROFESSORA AMARA JOSEFA DA SILVA
26190117,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA BEATRIZ FRANCISCA DA SILVA SANTOS
26190214,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL ALZIRA MARIA DA SILVA CHALACA
26192144,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA ANTONIA RENICE DA SILVA
26192152,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA DORALICE MARIA DA SILVA
