CO_ENTIDADE,NO_ENTIDADE
26100649,ESCOLA MUNICIPAL ANTONIO PEDRO CELESTINO
26100657,ESCOLA MUNICIPAL BATATEIRAS
26100665,ESCOLA MUNICIPAL BENVINDO MACIEL DA COSTA
26100703,ESCOLA MUNICIPAL FABIO CORREA
26100711,ESCOLA MUNICIPAL FLOR DE MAIO
26100770,ESCOLA MUNICIPAL ISABEL RAMALHO
26100789,ESCOLA MUNICIPAL JOAO LUIZ DA SILVA
26100843,ESCOLA MUNICIPAL LUIZ PORTELA DE CARVALHO
26100894,ESCOLA MUL UBALDO SIQUEIRA CAVALCANTI
26100991,ESCOLA MUNICIPAL CARLOS REGIS DE ANDRADE
26101009,ESCOLA MUNICIPAL NEZINHO
26167174,ESCOLA MUNICIPAL LAGOA DANTAS
26169002,ESCOLA MUNICIPAL AREINHA
26192233,CRECHE MUNICIPAL TIA MOEMA
26192675,CRECHE MUNICIPAL TIA GENILDA
