CO_ENTIDADE,NO_ENTIDADE
26097869,COLEGIO MUNICIPAL ADAUTO CARICIO
26097893,ESCOLA MUNICIPAL ANA NERY
26097915,ESCOLA MUNICIPAL JOAO ALVES FERREIRA
26097931,ESCOLA MUNICIPAL MARIA JOSE DA SILVA
26097966,ESCOLA MUNICIPAL SAO LUIZ
26097990,ESCOLA RS BELEM DE MARIA
26098040,ESCOLA MUNICIPAL CASTELO BRANCO
26098067,INSTITUTO MUNICIPAL GENTE INOCENTE
26098091,ESCOLA MUNICIPAL OLIMPIO RAMOS
26098156,ESCOLA MUNICIPAL PRESIDENTE COSTA E SILVA
26132583,ESCOLA MUNICIPAL MARIA SALES DE MOURA
26184389,CENTRO MUNICIPAL DE EDUCACAO INFANTIL TIA LILA
