CO_ENTIDADE,NO_ENTIDADE
27003663,ESCOLA MUNICIPAL ANTONIA TINDULA DOS SANTOS
27003698,ESCOLA MUNICIPAL DE EDUCACAO BASICA ELIZEU JANUARIO DE MELO
27003701,ESCOLA MUNICIPAL DE EDUCACAO BASICA ANTENOR SERPA
27003736,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL CASINHA FELIZ
27003744,ESCOLA MUNICIPAL DIVALDO SURUAGY
27003779,ESCOLA MUNICIPAL GRACILIANO RAMOS
27003787,ESCOLA MUNICIPAL GUILHERME PALMEIRA
27003795,ESCOLA MUNICIPAL DE EDUCACAO BASICA JERONIMO VIEIRA SOUZA
27003809,ESCOLA MUNICIPAL JOAO MARCELINO DE OLIVEIRA
27003817,ESCOLA MUNICIPAL DE EDUCACAO BASICA MANOEL FERNANDES LEITE
27003825,ESCOLA MUNICIPAL MANOEL FERNANDES LEITE
27003833,ESCOLA MUNICIPAL OLAVO BILAC
27003850,ESCOLA MUNICIPAL RUI BARBOSA
27003868,ESCOLA MUNICIPAL DE EDUCACAO BASICA RUI BARBOSA
27003876,ESCOLA MUNICIPAL ULISSES DE SOUZA BANDEIRA
27003884,ESCOLA MUNICIPAL ULISSES PINTO BANDEIRA
27046389,ESCOLA MUNICIPAL JOSE BANDEIRA DE MEDEIROS
27054586,CRECHE MUNICIPAL PROFESSORA NAILDE DE OLIVEIRA SANDES
27217264,ESCOLA MUNICIPAL DE EDUCACAO BASICA ANTONIA CORDEIRO
27220095,ESCOLA MUNICIPAL DE EDUCACAO BASICA AMELIA MARTINS
27223787,ESCOLA MUNICIPAL OSTILIO JANUARIO DE MELO
27223809,ESCOLA MUNICIPAL DE EDUCACAO BASICA DOM PEDRO II
