CO_ENTIDADE,NO_ENTIDADE
26076772,EDUCANDARIO MUNICIPAL TORQUATO SOARES
26076799,ESCOLA MUNICIPAL ADELAIDE ROSENDO NETO
26076802,ESCOLA MUNICIPAL ALEXANDRE MANOEL DA SILVA
26076829,ESCOLA MUNICIPAL ANA PEREIRA DE BARROS
26076837,ESCOLA MUNICIPAL ANTONIA TENORIO DA COSTA
26076845,ESCOLA MUNICIPAL ANTONIO CORREIA PAZ
26076861,ESCOLA MUNICIPAL FELIX BARBOSA
26076888,ESC MUNICIPAL JERONIMO TENORIO DE ALBUQUERQUE
26076900,ESCOLA MUNICIPAL JOAQUIM FEITOSA
26076926,ESCOLA MUNICIPAL LOURENCO PEREIRA DE ALBUQUERQUE
26076934,ESCOLA MUNICIPAL MANOEL PEREIRA DA SILVA
26076950,ESCOLA MUNICIPAL MOISES FELICIANO LOPES
26076969,ESCOLA MUNICIPAL PADRE CICERO
26076977,ESCOLA MUNICIPAL PEDRO GOMES DE MELO
26076985,ESCOLA MUNICIPAL PEDRO MENDES DA COSTA
26077060,ESCOLA MUNICIPAL JOAO PEDRO DA SILVA
26077094,ESCOLA MUNICIPAL SAO JOSE
26077140,ESCOLA MUNICIPAL JOSE ARACI IVO UBIRAJARA
26077167,ESCOLA MUNICIPAL JOSE FERREIRA FILHO
26077175,ESCOLA MUNICIPAL GINASIO SANTA ROSA
26077205,ESCOLA MUNICIPAL NARCISIO FERREIRA DA ROCHA
26077213,ESCOLA MUNICIPAL TEODORO BARROS SOUTO
26077248,ESCOLA MUNICIPAL ELIAS CORREA VILELA
26077310,ESCOLA MUNICIPAL PADRE CICERO
26077345,ESCOLA MUNICIPAL SAO JOSE
26155141,ESC MUNICIPAL NAPOLEAO TENORIO DE ALBUQUERQUE
26167603,ESCOLA MUNICIPAL MARIA DE FATIMA FERREIRA FEITOSA
26167611,CRECHE MUNICIPAL PROFESSORA EULALIA MONTEIRO DE SANTANA
26167751,ESCOLA MUNICIPAL VICENTE TENORIO LEANDRO
26167760,ESCOLA MUNICIPAL JOSE LOURENCO DO CARMO
26167778,GRUPO ESCOLAR MUNICIPAL JOAO JOAQUIM DE OLIVEIRA
26167786,ESCOLA MUNICIPAL SAO LUCAS
