CO_ENTIDADE,NO_ENTIDADE
24061123,CENTRO DE EDUCACAO RURAL ROBERTO MAGALHAES DE MELO
24061140,CRECHE MARIA DO CARMO
24061166,EM CRECHE CANGUARETAMA
24061174,CRECHE MUNICIPAL MANOEL VIEIRA DA SILVA
24061190,EM DE 1º GRAU 16 DE JULHO
24061298,ESCOLA MUNICIPAL ANTONIO DE CARVALHO FILHO
24061328,E M DR JOSE TARGINO
24061336,E M ELZA BEZERRIL RIBEIRO
24061344,E M DR ABELARDO CALAFANGE
24061360,EM FIRMINO ANTONIO DE CARVALHO
24061387,EM HOMERO HOMEM
24061395,EM JOAO GOMES DE TORRES
24061409,EM INDIGENA JOAO LINO DA SILVA
24061417,E M JOAQUIM GOMES SOBRINHO
24061433,E M JOSE DE CARVALHO E SILVA
24061441,EM JUAREZ RABELO
24061476,EM MANOEL RODRIGUES
24061484,EM NS DA CONCEICAO
24061492,EM PROFESSORA ANITA MELO
24061514,JD DE INFANCIA CRIANCA FELIZ
24075868,ESCOLA MUNICIPAL MOZART CALAFANGE
24075876,EM JOSE DE ALBUQUERQUE MARANHAO
24084204,ESCOLA MUNICIPAL JOSE PEREIRA DA SILVA DE ENSINO BASICO EM TEMPO INTEGRAL
24106208,EM PROFª MARIA DA PAZ MOREIRA
24107204,SERVICO DE CONVIVENCIA E FORTALECIMENTO DE VINCULOS
24325309,EM PROF MARIA ELIZABETH DE CASTRO
