CO_ENTIDADE,NO_ENTIDADE
25091867,CENTRO DE REFERENCIA EM EDUCACAO INFANTIL ALFREDO RODRIGUES DOS SANTOS - FLOR DE MANGABA
25091875,CENTRO DE REFERENCIA EM EDUCACAO INFANTIL JERANIL LUNDGREN - FLOR DO MAR
25091883,CENTRO DE REFERENCIA EM EDUCACAO INFANTIL NOEMIA ALVES - FLOR DE CONDE
25091913,EMEF GOV PEDRO GONDIM
25091956,EMEIEF MARIA DA PENHA ACCIOLY
25091964,EMEIEF ANTONIO BENTO DA SILVA
25091972,EMEF ANTONIO RAIMUNDO DOS SANTOS
25092006,EMEIEF BENEDITO ROBERTO DA PAIXAO
25092022,EMEIEF ANTONIO DE SOUSA SANTOS
25092030,EMEIEF JOAO GOMES RIBEIRO
25092049,EMEIEF MANOEL PAULINO
25092057,EMEIEF DR ABELARDO ALVES DE AZEVEDO
25092065,EMEIEF OVIDIO TAVARES DE MORAIS
25092073,EMEIEF JOAO CARNEIRO DA SILVA
25092120,EMEIEF PROFESSORA NOEMIA ALVES DE SOUZA
25092146,EMEIEF JOSE ALBINO PIMENTEL
25092154,EMEIEF MARINO ELEOTERIO DO NASCIMENTO PRF MARIO
25092162,EMEIEF CORONEL JOCA VIRIATO
25092189,EMEIEF MARIA EUNICE DO EGITO SOUZA
25092219,CENTRO DE REFERENCIA EM EDUCACAO INFANTIL JOSE JOAO DA SILVA - FLOR DE ACEROLA
25092235,EMEIEF EJA DEPUTADO JOSE MARIZ
25106007,EMEIEF REGINALDO CLAUDINO DE SALES
25118420,CENTRO DE REFERENCIA EM EDUCACAO INFANTIL ANTONIO DE SOUZA MARANHAO - FLOR DE JAMBO
25120921,EMEIEF JOSE COSMO DE SANTANA
25120948,EMEF PROFESSORA LINA RODRIGUES DO NASCIMENTO
25126695,EMEIEF GENI RUFINO DOS SANTOS
25127284,CENTRO DE REFERENCIA EM EDUCACAO INFANTIL VO JOANA - FLOR DE MANGA
25127306,CENTRO DE REFERENCIA EM EDUCACAO INFANTIL VO LOURDINHA - FLOR DE MARACUJA
25130927,CENTRO DE REFERENCIA EM EDUCACAO INFANTIL FLOR DE ARACA
25243926,CENTRO DE REFERENCIA EM EDUCACAO INFANTIL MARIA DE LOURDES VINAGRE REGIS - FLOR DE ABACATE
