CO_ENTIDADE,NO_ENTIDADE
25045083,EMEF MARIA SALOME DE ALMEIDA
25045113,EMEF MANOEL MARCONILO
25045130,EMEF AMELIA MARIA DA CONCEICAO
25045148,EMEF ANTONIO GERMANO NUNES
25045156,EMEF ANTONIO VILAR DE ARAUJO
25045164,EMEF APOLONIA MEDEIROS DE BRITO
25045180,EMEF DORGIVAL VILAR DE CARVALHO
25045229,EMEF FRANCISCA INOCENCIA CONCEICAO
25045237,EMEF FRANCISCO MANOEL DO NASCIMENTO
25045245,EMEF HILARIO JOSE DE GOUVEIA
25045253,EMEF JOAO PEREIRA FILHO
25045261,EMEF JOSE ANTONIO DA NOBREGA
25045270,EMEF JOSE MACIANO DE SALES
25045296,EMEF MANOEL PAULINO DE LOIOLA
25045318,EMEF PROFA GEORGINA J SOUSA
25111299,EMEF SANTA ROSA
25118676,EMEF AGOSTINHO PATRICIO DE ARAUJO
25118684,EMEF MINISTRO ALCIDES CARNEIRO
25122550,EMEF DARCY JOSE DE BRITO
25130196,CRECHE MUNICIPAL EULINA RODRIGUES MARANHAO DE MACEDO
25133225,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL PREFEITO RIVALDO VILAR DE CARVALHO
