CO_ENTIDADE,NO_ENTIDADE
25049577,UMEIEF PRESIDENTE VARGAS
25049631,UMEF PADRE PAULO ROBERTO DE OLIVEIRA
25049780,GR ESC ALVARO ROLDAO DE OLIVEIRA
25049810,UMEIEF GONCALA RODRIGUES DE FREITAS
25049860,UMEIEF IRINEU SEVERO DE MACEDO
25049925,UMEIEF MARCOLINO DE FREITAS BARROS
25049976,UMEIEF BILINGUE PARA SURDOS NOSSA SENHORA DA CONCEICAO
25050001,UMEIEF SENADOR PAULO GUERRA
25050087,GR ESC BRUNO FERREIRA DE FREITAS
25050125,UMEIEF JOAO DE SOUSA
25050222,UMEIEF MANOEL INACIO DA SILVA
25050249,UMEIEF MARIA LEITE RAFAEL
25050257,UMEIEF RODOLFO SANTA CRUZ
25050303,UMEIEF PROFESSORA ZELIA BRAZ
25050370,UMEIEF JOSE BONIFACIO BARBOSA DE ANDRADE
25109405,UMEI CRECHE RITA CIPRIANO BEZERRA
25111353,ESCOLA AGROTECNICA DEPUTADO EVALDO GONCALVES DE QUEIROZ
25129996,CRECHE ANITA GARIBALDI MENDONCA RAPHAEL
