CO_ENTIDADE,NO_ENTIDADE
25001760,CENTRO DE ENS FUND LUZIA MAIA
25002023,EMPG ABDON JOSE DE OLIVEIRA
25002139,EMPG DE JENIPAPEIRO
25002147,EMPG DE MAPIRUNGA
25002171,ESC MUL LEONILDA DE FREITAS
25002198,EMPG PROFESSORA CATARINA DE SOUSA MAIA
25002201,EMPG DES MANOEL M DE VASCONCELO
25002260,EMPG PE CANDIDO DE A BARRETO
25002279,EMPG ANTONIO GOMES
25002317,EMPG MANOEL VIEIRA DE LIMA
25002392,EMPG VARZEA DO TAPUIO
25104730,CRECHE CAIC ROMULO MAIA LEOPOLDINO
25126997,CRECHE MUNICIPAL TEREZINHA PEREIRA NUNES
