CO_ENTIDADE,NO_ENTIDADE
27021505,ESCOLA MUNICIPAL ARISTOTELES GOMES
27021513,ESCOLA MUNICIPAL ARTUR SANTOS
27021530,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL JOSE ARAUJO DE CARVALHO
27021548,ESCOLA MUNICIPAL JOSE QUERINO SANTOS
27021556,ESCOLA MUNICIPAL JOSE TAVARES DE CASTRO
27021564,ESCOLA MUNICIPAL MANOEL FRANCELINO DOS SANTOS
27021572,ESCOLA MUNICIPAL MANOEL JATOBA FILHO
27021580,ESCOLA MUNICIPAL MANOEL QUIRINO NUNES
27021599,ESCOLA MUNICIPAL MEDEIROS NETO
27021602,ESCOLA MUNICIPAL PREFEITO DACIO DIAS
27021610,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL DEPUTADO JOSE MEDEIROS
27218414,ESCOLA MUNICIPAL ELPIDIO CARDOSO
