CO_ENTIDADE,NO_ENTIDADE
25050532,EMPG MANOEL MOREIRA DA SILVA
25050613,EMEF MANOEL FERREIRA DE GOUVEIA
25050630,EMEIEF MELQUIADES FERNANDES PIMENTA
25050648,EMEF ODACY VILAR
25050699,EMPG VITALIANO MESSIAS
25050753,EMEF D ILUMINATA MARIA DA NOBREGA
25050834,EMEF INACIO FONSECA DE ARAUJO
25050850,EMEF JOSE EPAMINONDAS DE SOUZA
25050923,EMEF CEL PEDRO DE FARIAS
25050931,EMPG PROF GASTAO BARROS
25050966,ESC MUN DE ENS FUND SEVERINO IVO ARAUJO
25050974,EMEF VIRGILIO VILAR
25114255,EMEF MANOEL DE FARIAS SOUZA
25128019,CRECHE MUNICIPAL PROF ADELAIDE ANDRADE DE FARIAS MACIEL
