CO_ENTIDADE,NO_ENTIDADE
26010127,ESCOLA CASA DA CRIANCA ORLANE SAMPAIO LUSTOSA
26010283,ESCOLA MUL PAULO CAVALCANTE DE OLIVEIRA
26010313,ESCOLA MUNICIPAL ANDRE FIDELIS DE ARAUJO
26010356,ESCOLA MUNICIPAL ANTONIO DE CARVALHO
26010461,GRUPO ESCOLAR MIGUEL LOPES MACHADO
26010470,GRUPO ESCOLAR ANTONIO TIMOTEO DOS SANTOS
26010518,GRUPO ESCOLAR JOSE DUARTE DE SOUZA
26010577,GRUPO ESCOLAR CARLOS MIRANDA
26010585,GRUPO ESCOLAR CASSIMIRO BRIGIDA
26010615,GRUPO ESCOLAR INACIO ALVES LANDIM
26010623,ESCOLA MUNICIPAL CREUZA ALVES DA LUZ
26010690,ESCOLA MUNICIPAL SEVERIANO DE ALENCAR
26010720,GRUPO ESCOLAR JOSE CLEMENTINO LIMA
26010739,GRUPO ESCOLAR EPIFANIO ALVES DA LUZ
26010763,GRUPO ESCOLAR JOSE CARDOSO MIRANDA
26010798,ESCOLA MUNICIPAL ANTONIO DA CRUZ PARENTE
26010976,GRUPO ESC ANTONIO LUSTOSA DE OLIV CABRAL
26010984,ESCOLA MUNICIPAL JOSE RAMOS ANGELIM
26010992,GRUPO ESCOLAR SEVERIANO ALVES DE MATOS
26137475,ESCOLA MUL JOAO ANTONIO DE MATOS
26183242,CENTRO MUNICIPAL DE EDUCACAO INFANTIL MARIA INEIDE LIMA DE CARVALHO
26186110,CMEI - CENTRO MUNICIPAL DE EDUCACAO INFANTIL ASSIS ALVES GONDIM
26189054,ESCOLA MUNICIPAL DOMICIANO BALBINO DA SILVA
26413787,CENTRO EDUCACIONAL PARNAMIRIM CENTENARIO
26548720,ESCOLA MUNICIPAL PEDRO FREIRE MODESTO
