CO_ENTIDADE,NO_ENTIDADE
26009919,ESCOLA MUL LIVINO LOPES DA SILVA
26040298,ESCOLA MUNICIPAL CAPITULINA GONCALVES DE SA
26040379,ESCOLA MUL JABURU
26040395,ESCOLA MUNICIPAL JOAO LOPES
26040425,ESCOLA MUNICIPAL JOSE DE AQUINO
26040433,ESCOLA MUNICIPAL EMIDIO QUIRINO DE SA
26040484,ESCOLA MUNICIPAL PE MANOEL DA NOBREGA
26040492,ESCOLA MUL PROF MARIA DOS ANJOS S NOVAES
26040620,ESCOLA MUNICIPAL PADRE EVALDO BETTE
26040638,ESCOLA MUNICIPAL FERNANDA PAULA DE MENEZES CARVALHO
26040662,ESCOLA MUNICIPAL FRANCISCO LOPES
26040719,ESCOLA MUNICIPAL LADISLAU R DOS SANTOS
26040735,ESCOLA MUNICIPAL MANOEL GONCALVES DE SA
26040778,ESCOLA MUNICIPAL RAINHA DA PAZ
26146983,ESCOLA MUNICIPAL MANOEL FREIRE
26147009,ESCOLA MUNICIPAL PROFESSORA MARIA PIRES SOARES
26151138,CRECHE CARROSSEL
26151146,CRECHE CURUMIM
26151162,CRECHE GIRASSOL
26169789,ESCOLA MUNICIPAL JULIO BERNARDO
26176157,ESCOLA MUNICIPAL JOSE ALVES FEITOSA
26176173,ESCOLA MUNICIPAL SAO SEBASTIAO
26178842,CRECHE CHAPEUZINHO VERMELHO
26363631,CRECHE LUZ DO SABER
26364611,CRECHE PEQUENOS GUERREIROS
26365618,CRECHE MENINO JESUS
26369613,ESCOLA MUNICIPAL PEDRO VALERIO DOS SANTOS
26370611,ESCOLA MUNICIPAL ALDAS DINIZ CARVALHO
26377616,CRECHE GUERREIROS DO AMANHA
26378612,CRECHE RAPUNZEL
26382610,CRECHE CINDERELA
