CO_ENTIDADE,NO_ENTIDADE
26033402,ESCOLA MUNICIPAL ESPECIOSA DE SOUZA
26033410,ESCOLA MUNICIPAL ESTANISLAU LUIS BIONE
26033437,ESCOLA MUNICIPAL VEREADOR JOSE BRANDAO AGRA
26033453,ESCOLA MUNICIPAL JOSE RIBEIRO
26033461,ESCOLA MUNICIPAL JOSE VIEIRA DE ARAUJO
26033488,ESCOLA LUIZA CARLOTA DA SILVA
26033542,ESCOLA MUNICIPAL JOSE ALEXANDRE PINTO
26033550,ESCOLA MUNICIPAL RUFINO JOSE MATIAS
26033585,ESCOLA LUCIENE MARIA DE JESUS OLIVEIRA
26033593,ESCOLA MUL SAO JUDAS TADEU
26033623,ESCOLA MUL AUGUSTO FELIX DA CRUZ
26033631,ESCOLA MUL IVO DE NOVAES BIONE
26033640,ESCOLA MUNICIPAL JOSE BONIFACIO
26033658,ESCOLA MUNICIPAL CICERO LOPES MACHADO
26033666,ESCOLA MUNICIPAL JOSE JOAO CAVALCANTE
26033674,ESCOLA MUNICIPAL ANTONIO LEANDRO DA CRUZ
26033682,ESCOLA MUNICIPAL JOAO PAULO II
26033712,ESCOLA MUNICIPAL SANTA BRIGIDA
26033747,ESCOLA MUNICIPAL SAO LUIZ
26033763,ESCOLA MUNICIPAL ANTONIO ANCELMO DA SILVA
26033771,ESCOLA MUNICIPAL RAIMUNDO JOSE BENTO
26033780,ESCOLA MUNICIPAL JOSE ANTONIO MATIAS
26033798,ESCOLA MUNICIPAL LINDOMAR LINDAURA DA SILVA
26154617,ESCOLA MUNICIPAL ALBERTO VICTOR DE SOUZA
26164809,ESCOLA MUL VEREADOR JOSE PEDRO DE SOUZA
26168308,ESCOLA JOAO RIBEIRO FILHO
26168316,ESCOLA MUNICIPAL AMARO FERREIRA DA SILVA
26168324,ESCOLA MUNICIPAL CANDIDO LEAO
26172631,CRECHE MUNICIPAL MANOEL GOMES PEREIRA FILHO
26186390,ESCOLA MUNICIPAL QUILOMBOLA AGUAS DO VELHO CHICO
26186403,CRECHE MUNICIPAL PROFESSORA GUIOMAR DE OLIVEIRA MENEZES
