CO_ENTIDADE,NO_ENTIDADE
26074303,ESCOLA DIONISIO JOAO LUCIANO
26074320,GRUPO ESC MUL MENINO JESUS DE NAZARE
26074338,GRUPO ESCOLAR MUL EZEQUIEL AVELINO DE BARROS
26074389,GR ESC MUL JOSE SIZENANDO HENRIQUE LIRA
26074400,GRUPO ESCOLAR ERNANI CELESTINO SOBRAL
26074419,GR ESCOLAR FELISBERTO NANES DE SIQUEIRA
26074435,GR ESC MUN MARIA DAS GRACAS PEREZ GONZAGA
26074460,GRUPO ESC MUL JOAO FERREIRA DE MORAES
26074486,GRUPO ESCOLAR MUL JOAQUIM VIEIRA DA MOTA
26074540,GRUPO ESCOLAR MUL SEBASTIAO NOGUEIRA DE BRITO
26074567,GRUPO ESCOLAR MUL MINIMA JUNCA
26074583,GRUPO ESC MUL MANOEL QUIRINO DE ANDRADE
26074605,GRUPO ESC CEL FRANCISCO INACIO DE PAIVA
26074613,GRUPO ESCOLAR DOM EXPEDITO LOPES
26074621,GRUPO ESCOLAR JOAO VITALINO DE MELO
26074630,GRUPO ESCOLAR MANOEL TENORIO CAVALCANTI
26074648,GRUPO ESCOLAR MUL MARIA AUGUSTA HENRIQUE LIRA
26074656,GRUPO ESCOLAR MUNICIPAL BULANDEIRA
26074680,GRUPO ESCOLAR MUL DOM EXPEDITO LOPES
26074729,GRUPO ESCOLAR MUL JOAO PEREIRA DE MACENA
26074745,GRUPO ESCOLAR MUL PALMIRA MEDEIROS
26074761,GRUPO ESCOLAR SEBASTIAO LEITE MONTEIRO
26074788,ESCOLA MUNICIPAL JULIA RODRIGUES TORRES
26074800,GRUPO ESCOLAR MUL JOSE TELES DA SILVA
26074834,GRUPO ESCOLAR JOSEFA MENDONCA DE BARROS
26074869,GRUPO ESC SEBASTIAO SIMOES DOS SANTOS
26074877,G ESCOLAR MUL PEDRO CIPRIANO DOS SANTOS
26074885,GRUPO ESCOLAR CICERO SATIRO DE OLIVEIRA
26142660,GRUPO ESCOLAR MUL LAURINDO VIEIRA DE MELO
26159074,ESCOLA MUL EDITE PORTO MENDONCA DE BARROS
26175460,ESCOLA MUNICIPAL AUREA MESQUITA DE AMORIM
26192756,CENTRO DE EDUCACAO INCLUSIVA E PEDAGOGICO DE CANHOTINHO JOSE DA COSTA PORTO FILHO
