CO_ENTIDADE,NO_ENTIDADE
26043513,COLEGIO MUNICIPAL GERSON DE ALBUQUERQUE MARANHAO
26043556,ESCOLA MUNICIPAL GREGORIO BEZERRA
26043734,ESCOLA MUNICIPAL JOAO PAULO II
26043742,ESCOLA MUNICIPAL JOSE BONIFACIO
26043823,ESCOLA MUNICIPAL SENHOR ANTONIO AGOSTINHO
26043904,ESCOLA MUNICIPAL SAGRADO CORACAO DE JESUS
26043963,ESCOLA MUNICIPAL SAO BENTO
26044145,ESCOLA MUNICIPAL TIRADENTES
26044439,ESCOLA MUNICIPAL MANOEL FRANCISCO DOS SANTOS
26044501,ESCOLA MUNICIPAL ANTONIO ABILIO RAMOS
26044528,ESCOLA MUNICIPAL JOAO LIRA FEITOSA
26044560,ESCOLA MUNICIPAL GETULIO AUGUSTO DE BARROS
26044617,ESCOLA MUNICIPAL MANOEL HENRIQUE DE LIMA
26044625,ESCOLA MUNICIPAL ANTONIO TENORIO ALBUQUERQUE
26044650,ESCOLA MUNICIPAL IVALDO CORDEIRO
26044684,ESCOLA MUNICIPAL DONA SANTA JARDIM
26044706,ESCOLA MUNICIPAL JOAO BEZERRA DE ANDRADE
26044722,ESCOLA MUNICIPAL JOSE RODRIGUES DE OLIVEIRA
26044730,ESCOLA MUNICIPAL NOSSA SENHORA DE LOURDES
26044749,ESCOLA MUNICIPAL SENADOR PAULO GUERRA
26044773,ESCOLA MUNICIPAL NAPOLEAO XAVIER BEZERRA
26044781,ESCOLA MUNICIPAL NOSSA SENHORA DA CONCEICAO
26044838,ESCOLA MUNICIPAL SAO JOAO BATISTA
26044846,ESCOLA MUNICIPAL FLAVIO MARQUES WANDERLEY
26044889,ESCOLA MUNICIPAL MARIA FRANCISCA
26044900,ESCOLA MUNICIPAL SAO CAETANO
26134571,ESCOLA MUNICIPAL JOSEFA VIEIRA DO NASCIMENTO
26135764,ESCOLA MUNICIPAL ELISA CABRAL DE BRITO SILVA
26135782,ESCOLA MUNICIPAL APOLONIO TENORIO DE CARVALHO
26144514,ESCOLA MUNICIPAL LUIZ GONZAGA
26144891,ESCOLA MUNICIPAL APOLINARIO BEZERRA DE ALBUQUERQUE
26151375,ESCOLA MUNICIPAL LOURENCO VITORINO
26151413,ESCOLA MUNICIPAL NAPOLEAO JUSTINIANO DA SILVA
26175452,ESCOLA MUNICIPAL LEONIZIO DUARTE
26182149,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA EDMEA CRUZ UBIRAJARA
26185601,ESCOLA MUNICIPAL MONTE DAS OLIVEIRAS
