CO_ENTIDADE,NO_ENTIDADE
26016583,ESCOLA MUNICIPAL SETE DE SETEMBRO
26016648,ESCOLA MUNICIPAL AUGUSTO MARIANO DE SOUZA
26016672,ESCOLA MUNICIPAL CAPITAO ARNALDO DE SOUZA SANTANA
26016710,ESCOLA MUNICIPAL ANTONIO LUIZ DE ALBUQUERQUE
26016737,ESCOLA MUNICIPAL DESEMBARGADOR ADAUTO MAIA
26016753,ESCOLA MUNICIPAL DOM BOSCO
26016788,ESCOLA MUNICIPAL IMPERADOR PEDRO I
26016842,ESCOLA MUNICIPAL JOAQUIM FERNANDES DE LIMA
26016869,ESCOLA MUNICIPAL JOAQUIM JOSE DE SANTANA
26016907,ESCOLA MUNICIPAL JOSE CIRINO DE CARVALHO
26016931,ESCOLA MUNICIPAL JOSE JOSINO DE GOES
26016940,ESCOLA MUNICIPAL JOSE SALVADOR
26017008,ESCOLA MUNICIPAL LUIS JOSE DO NASCIMENTO
26017113,ESCOLA MUNICIPAL ONZE DE SETEMBRO
26017202,ESCOLA MUNICIPAL SAO MIGUEL
26017342,ESCOLA MUNICIPAL PORFIRIO XAVIER DOS SANTOS
26017385,ESCOLA MUNICIPAL ROMAO FERREIRA DE AZEVEDO
26017458,ESCOLA MUNICIPAL PRINCESA ISABEL
26017474,ESCOLA MUNICIPAL DR ANTONIO GERALDO GUEDES
26017504,ESCOLA MUNICIPAL MANOEL DE SOUZA SANTANA
26017512,ESCOLA MUNICIPAL DR PAULO PESSOA GUERRA
26186969,CRECHE MUNICIPAL TIA CARMELITA SANTANA
