CO_ENTIDADE,NO_ENTIDADE
26042134,ESCOLA MUNICIPAL ELVIRA PEREIRA
26042142,ESCOLA MUL DR TRAJANO PIRES DA NOBREGA
26042207,ESCOLA MUNICIPAL SANTA INES
26042223,ESCOLA MUNICIPAL 1 DE JULHO
26042240,ESCOLA MUNICIPAL MACAMBIRA
26042258,ESCOLA MUNICIPAL PAU FERRO
26042274,ESCOLA MUNICIPAL CANAFISTULA
26042282,ESCOLA MUNICIPAL CARUA
26042290,ESCOLA MUNICIPAL JUREMA
26042320,ESCOLA MUNICIPAL COSTA E SILVA
26042371,ESCOLA MUNICIPAL JOSE ARAUJO DA SILVA
26042410,ESCOLA MUNICIPAL CHAPADA
26042495,ESCOLA MUNICIPAL SANTA FILOMENA Q D 12
26042509,ESCOLA MUNICIPAL SAO PEDRO
26042576,ESCOLA AROEIRA
26042584,ESCOLA MUNICIPAL AVELOZ
26042592,ESCOLA BARAUNA
26042606,ESCOLA MUNICIPAL JUA
26142015,CRECHE MUNICIPAL CRIANCA FELIZ
26145081,ESCOLA AGROPECUARIA MUNICIPAL JOSE DE CARVALHO ALCANTARA
26147092,ESCOLA MUNICIPAL SANDALIAS DO PESCADOR
26147106,ESCOLA MUNICIPAL 4 DE OUTUBRO
26147114,ESCOLA MUN MONTEIRO LOBATO
26150964,ESCOLA MUNICIPAL 07 DE SETEMBRO
26151014,ESCOLA MUNICIPAL LIMAO BRAVO
26151251,ESCOLA MUNICIPAL 1º DE MAIO
26155354,ESCOLA MUNICIPAL XIQUE-XIQUE
26155362,ESCOLA MUNICIPAL QUIXABEIRA
26155370,ESCOLA MUN PROFª Mª DE LOURDES DA SILVA
26155389,ESCOLA MUNICIPAL PAULO FREIRE
26155486,ESCOLA MUNICIPAL ANGICO
26158426,ESCOLA MUNICIPAL PEDRO CAVALCANTE DA SILVA
26158477,ESCOLA MUNICIPAL VINICIUS DE MORAES
26158620,ESCOLA MUNICIPAL MANDACARU
26158639,ESCOLA MUNICIPAL LINO MANOEL VIANA
26169720,ESC MUNICIPAL EUDES GUSTAVO FERRAZ DE SA
26173727,ESCOLA MUNICIPAL ANGELA MARIA FERRAZ DE SA
26173735,ESCOLA MUL DR FRANCISCO SIMOES DE LIMA
26178826,CENTRO BEETHOVEM DE EDUCACAO ESPECIAL
26178834,ESCOLA MUNICIPAL 06 DE MARCO
26186454,ESCOLA MUNICIPAL DE REFERENCIA EM ENSINO FUNDAMENTAL ANOS FINAIS JOAO RODRIGUES DE ALMEIDA
26188236,CRECHE MUNICIPAL VICE - PREFEITO RAIMUNDO NUNES DA COSTA
26319616,ESCOLA MUNICIPAL CENTRO DE CONVIVENCIA
26526760,ESCOLA MUNICIPAL ITAMAR LEITE
