CO_ENTIDADE,NO_ENTIDADE
24024783,CENTRO SOCIAL URBANO CRECHE PAULO ABILIO
24024805,CRECHE AMBROSINA DE ALENCAR
24024813,CRECHE JANOCA COSTA
24024821,CRECHE VIGOLVINA DE OLIVEIRA
24024856,CRECHE DINA DE BRITO
24024864,CRECHE CIDINHA MOREIRA
24024945,UNIDADE II ACAMPAMENTO
24024961,UNIDADE IX JOAO FRANCISCO DE PAIVA
24024988,ESC MUL STA FILOMENA
24024996,ESC MUL TANCREDO NEVES
24025011,ESCOLA MUNICIPAL PROFESSORA RAIMUNDA BARRETO
24025020,PRE CASULO VI MARIANA REGALADO
24025046,UNIDADE III JUREMA DE BAIXO
24025062,UNIDADE V VARZEA DO BARRO
24025070,UNIDADE VI MARIA LAURA QUEIROZ
24025089,UNIDADE VII PEDRO REGALADO
24025097,UNIDADE XI FRANCISCO GERMANO
24025135,UNIDADE XV JOSE CAETANO
24025143,UNIDADE XVI ARIZONA
24025151,UNIDADE XXI SANTINHA DE SOUZA
24025160,UNIDADE XXII AMABILIA DIAS
24025178,UNIDADE XXIV CANADA
24025186,UNIDADE XXV MANOEL FERREIRA
24025194,UNIDADE XXVI JOAO ABILIO
24025208,UNIDADE XXVII ENCANTADO
24025216,UNIDADE XXVII SAO JOSE
24025224,ESCOLA MUNICIPAL PADRE JOSE SAUER
24077674,UNIDADE XXVIII PROFª ZELIA FERNANDES DANTAS
24159204,CENTRO DE ATIVIDADE COMPLEMENTAR
