CO_ENTIDADE,NO_ENTIDADE
25037765,CRECHE SANTA RITA DE CASSIA
25037773,EMEF MARIA DAS DORES RAMALHO LEITE
25037870,EMEF SILVEIRA DANTAS
25037943,EMEF COMUNITARIA DO CATOLE
25037960,EMEF JOSE ELIAS DE AMORIM
25037978,EMEF MARIA NUNES FERREIRA
25038052,EMEF DO SABONETE
25038141,EMEIF SELIZETE DOS SANTOS E SOUZA
25038206,EMEF MAURICIO GUEDES
25038214,EMEF PADRE ANTONIO LISBOA
25038230,EMEF ANTONIO VICENTE HELENO
25038249,EMEF ABRAAO AMANCIO DA COSTA
25038257,EMEF ANICETA NUNES LEITE
25038265,EMEF ANTONIO DE OLIVEIRA LIRA
25038290,EMEF CAP JOAO ALVES DE LIRA
25038303,EMEF ELIZA XAVIER DE LIRA
25038320,EMEF JOAO DE OLIVEIRA LIRA
25038370,EMEF MANOEL HENRIQUE ALVES
25038400,EMEF SEVERINO PEREIRA DA SILVA
25110683,EMEF VICENTE VITAL LEITE
25112368,EMEF SEBASTIAO CATANDUBA
25114735,ESCOLA MUNICIPAL MARIA DAS GRACAS VASCONCELOS GUEDES
25130650,EMEIF PROFESSORA RUTH GUEDES DA COSTA
