CO_ENTIDADE,NO_ENTIDADE
24045012,EM ANTONIO GOMES DE OLIVEIRA
24045039,ESC MUL FRANCISCO ALVES DOS SANTOS
24045047,EM FRANCISCO LUIZ TORRES
24045071,EM JOAQUIM ANJO
24045080,EM JOSE ALVES CORREIA
24045098,EM LUIZ ELOI DE PONTES
24045101,ESC MUL LUIZ GOMES PEGADO
24045110,ESC MUL MARCELINO FERREIRA DE MEDEIROS
24045128,EM MARIA FERREIRA DO NASCIMENTO
24045136,ESC MUL PRES MEDICI
24045144,ESC MUL PROF MATILDE MARIA DA SILVA MELO
24045152,EM DINARTE DE MEDEIROS MARIZ
24073296,ESC MUL DJALMA MARINHO
24084441,CRECHE MUNICIPAL ANTONIO GOMES SILVEIRA
24093602,CRECHE PARAISO INFANTIL
24093807,ASSOCIACAO MENINO JESUS
24094005,CRECHE CASA DE MAE
24122203,EM AVELINO MATIAS XAVIER
24306304,SERVICO DE CONVIVENCIA E FORTALECIMENTO DE VINCULOS SCFV
