CO_ENTIDADE,NO_ENTIDADE
27005410,ESCOLA MUNICIPAL DE EDUCACAO BASICA ANTONIO POMPEU DA SILVA
27005437,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOAO GERONIMO DE CARVALHO
27005445,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOAQUIM FRANCISCO DOS SANTOS
27005461,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOSE JOAQUIM DE SANTANA
27005496,ESCOLA MUNICIPAL DE EDUCACAO BASICA RUI PALMEIRA
27005500,ESCOLA MUNICIPAL DE EDUCACAO BASICA SAO BENEDITO
27005550,ESCOLA MUNICIPAL DE EDUCACAO BASICA PRESIDENTE KENNEDY
27005585,ESCOLA MUNICIPAL DE EDUCACAO BASICA ANTONIO XAVIER DE CARVALHO
27005607,ESCOLA MUNICIPAL DE EDUCACAO BASICA SANTO ANTONIO
27005623,ESCOLA MUNICIPAL DE EDUCACAO BASICA ALEXANDRINA DE BRITO SOUZA
27005640,ESCOLA MUNICIPAL DE EDUCACAO BASICA AUGUSTO ALVES DA GRACA
27005658,ESCOLA MUNICIPAL DE EDUCACAO BASICA CORONEL LUCENA
27005666,ESCOLA MUNICIPAL DE EDUCACAO BASICA DUQUE DE CAXIAS
27005674,ESCOLA MUNICIPAL DE EDUCACAO BASICA LUCIO RODRIGUES LIMEIRA
27005682,ESCOLA MUNICIPAL DE EDUCACAO BASICA MARIA IVO DE CARVALHO
27005690,ESCOLA MUNICIPAL DE EDUCACAO BASICA PADRE CICERO
27005712,ESCOLA MUNICIPAL DE EDUCACAO BASICA RUI BARBOSA
27005720,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROF VALDOMIRA MARTINS DE SOUZA
27005747,ESCOLA MUNICIPAL DE EDUCACAO BASICA TANCREDO NEVES
27005755,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOSE DE MELO GAMA
27047539,CRECHE MUNICIPAL TRES AMIGAS
27050939,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFª EDVANIA SOARES CABRAL
27054934,CRECHE CRIA ELIANE ALVES PARANHOS FERREIRA
27054942,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOSE VIRGINIO GOMES
27218562,ESCOLA MUNICIPAL DE EDUCACAO BASICA SATIRO SOARES DA SILVA
27218708,ESCOLA MUNICIPAL DE EDUCACAO BASICA PEDRO RODRIGUES CARVALHO
