CO_ENTIDADE,NO_ENTIDADE
25068059,EMEF VER MARIO B DE FARIAS
25068148,EMEF ONALDINA TEIXEIRA
25068172,E M E F SEVERINA NOGUEIRA
25068199,EMEF PERILO DE OLIVEIRA VIANA
25068253,EMEF VEREADOR MANOEL COSMO DE OLIVEIRA
25068261,E M E F MANOEL VIEIRA FILHO
25068288,GR ESC MUL SAO SEBASTIAO
25068300,EMEF PROFESSORA NAIDE MAIA
25068318,E M E F JOSE SOARES DE SENA
25070533,E M E F ULISSES MAURICIO DE PONTES
25105035,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL CELSO MAURICIO DE PONTES
25105060,GR ESC MUL IMACULADA CONCEICAO
25112430,EMEF PROFESSORA MARIA DE LOURDES SILVA
25119834,CRECHE CRIANCA FELIZ
