CO_ENTIDADE,NO_ENTIDADE
25017969,CRECHE LEOPOLDINA GONCALVES RIBEIRO
25018400,EMEF MARIA AURITA DA SILVA
25018442,EMEF MARIA MERCEDES MARIZ
25018450,EMEF HENRIQUE GOMES
25018485,EMEFM MARIA ESTRELA DE OLIVEIRA
25018493,EMEF DEGMA LUCIA
25018507,EMEF MARIA RAQUEL PINTO GADELHA
25018531,EMEIF FRANCISCO GARCIA DA SILVA
25018590,EMEIEF PAPA PAULO VI
25018698,EMEIF JOAO MARQUES DE SOUSA
25018850,EMEF JOAO ANTONIO DA SILVA
25018965,EMEF ALEXANDRE FRANCISCO AMERICO
25018990,EMEF BATISTA GAMBARRA
25019015,EMEF FRANCISCO ANTONIO DO NASCIMENTO
25019066,EMEFM JOSE REIS
25019074,EMEF MARIA MARQUES DE SOUSA
25019090,EMEF OTACILIO GOMES DE SA
25019120,EMEF ROMULO PIRES
25019147,EMEF SINHA GADELHA
25019155,EMEF TOZINHO GADELHA
25019295,EMEF JOSE ALEXANDRE NASCIMENTO
25019317,EMEF JOSE TEOFILO DOS SANTOS
25019325,EMEF FRANCISCA DE SOUSA SA
25019546,EMEF SALOMAO PEREIRA GADELHA
25019805,EMEF CICERO INACIO DE OLIVEIRA
25107208,EMEF CLOTARIO DE PAIVA GADELHA
25111418,EMEF IRMA MARIA IRAIDES HOLANDA LAVOR
25111728,EMEF JOAO BATISTA DO NASCIMENTO
25130013,EMEIEF ANTONIO PEREIRA DA SILVA
25130048,CRECHE PROINFANCIA IDELZUITE PIRES DE SA
25132270,CRECHE PROINFANCIA JOSE MARIA DA SILVEIRA
25132288,CRECHE ENILDE GUEDES
