CO_ENTIDADE,NO_ENTIDADE
26018268,ESCOLA MUNICIPAL ANTONIO PIANCO SOBRINHO
26018551,GRUPO ESCOLAR HERMENEGILDO TEIXEIRA LIMA
26018560,GRUPO ESCOLAR INOCENCIO LEITE FERREIRA
26018730,ESCOLA MUNICIPAL PAULINO AMARO CORDEIRO
26018748,GRUPO ESCOLAR PEDRO HONORIO
26018810,GRUPO ESCOLAR FRANCISCO LOPES DA SILVA
26018837,ESCOLA MUNICIPAL WALFREDO SIQUEIRA
26146460,ESCOLA MUNICIPAL SANTO ANTONIO
26185075,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PEDRO E MARIA
26185954,ESCOLA MUNICIPAL RAIMUNDO JUBILEU DE SIQUEIRA
26186551,ESCOLA MUNICIPAL ADEALDO EQUIMEDES NUNES
26186560,ESCOLA MUNICIPAL TEREZA FERREIRA DE SOUSA MONTENEGRO
26186578,ESCOLA MUNICIPAL JUCARLI HENRIQUE ALVES
26186594,ESCOLA MUNICIPAL CRISTINA SALVADOR DE LUCENA
