CO_ENTIDADE,NO_ENTIDADE
26028387,ESCOLA MINICIPAL JOSE DANTAS ROCHA
26028417,ESCOLA MUNICIPAL PAULO VI
26028700,ESCOLA MUNICIPAL 15 DE NOVEMBRO
26028735,ESCOLA MUNICIPAL AFONSO JOSE DE ARAUJO
26028743,ESCOLA MUL AGAMENON MAGALHAES
26028751,ESCOLA MUL CLARINDO ALEXANDRE DO NASCIMENTO
26028760,ESCOLA MUL ANTONIO MANOEL DE ARAUJO
26028786,ESCOLA MUNICIPAL CELINA ANA
26028816,ESCOLA MUNICIPAL DOMINGOS DANTAS
26028875,ESCOLA MUNICIPAL FRANCISCO ARAUJO
26028930,ESCOLA MUNICIPAL JOSE MARIA
26028948,ESCOLA MUNICIPAL JOSE MARIANO DE ARAUJO
26028999,ESCOLA MUNICIPAL MANOEL LACERDA
26029014,ESCOLA MUL MARIA ALZIRA OLIVEIRA JORGE
26029081,ESCOLA MUNICIPAL PRESIDENTE MEDICI
26029090,ESCOLA MUNICIPAL RITA DE SOUZA
26029170,ESCOLA MUNICIPAL SAO LUIS
26029200,ESCOLA MUNICIPAL SAO TIAGO
26029324,ESCOLA MUNICIPAL NILO COELHO
26142228,ESCOLA MUNICIPAL MACHADO DE ASSIS
