CO_ENTIDADE,NO_ENTIDADE
25078127,CRECHE IRENITA BATISTA DA SILVA
25078160,EMEIEF JOSE GOMES DE FARIAS
25078178,EMEIEF ANA DA SILVA MEIRA
25078194,EMEIEF ANTONIO RODRIGUES
25078208,EMEIEF BENTO DA COSTA AGRA
25078216,EMEIEF ENEAS DIAS CORREIA
25078267,EMEIEF JOSE PEQUENO DO NASCIMENTO
25078275,EMEIEF MANOEL MACHADO DA NOBREGA
25078283,EMEIEF MAROQUINHA CAMARA
25078313,EMEIEF PROFª MARIA DO SOCORRO SANTOS LIMA
25078321,EMEIEF ROGACIANO NUNES
25078348,EMEF SUZETE DIAS CORREIA
25078356,EMEIEF TENENTE MANOEL VELHO
25078410,EMEIEF JOAO PEQUENO DA SILVA
25078445,EMEIEF JOSE SABINO DE SOUZA
25078453,EMEIEF MANOEL BEZERRA DA SILVA
25078488,EMEIEF MARIA ZECA DE SOUZA
25078496,EMEIEF SANTINHA RIBEIRO
25078518,EMEIEF TIBURTINO PENHA MELO
25104438,EMEIEF PEDACINHO DO CEU
25130595,CENTRO DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO
