CO_ENTIDADE,NO_ENTIDADE
25033883,EMEF JOAQUIM CASSIANO ALVES
25033930,EMEIEF MANOEL ALEXANDRE ARAUJO
25033948,EMEF VEREADOR MANOEL DE ALMEIDA
25034006,EMEF JOAQUIM ALEXANDRE B DE ARAUJO
25034022,EMEIF AGOSTINHO JUSTO DE SOUZA
25034030,EMEF CICERO AURELIO DE LIMA
25034049,EMEF GONCALO PEREIRA
25034065,EMEIEF JOAO HELENO DE MARIA
25034103,EMEIEF RAIMUNDO PEREIRA
25034111,EMEF TERTULINO CUNHA
25034154,CENTRO DE EDUC INF PROFª RINALDA PAZ DA SILVA
25034170,CEI FRANCISCA MARIA DA SILVA
25102247,CENTRO DE EDUC INF GENTE INOCENTE
25102250,EMEF JOSE CARDOSO DOS SANTOS
25106813,EMEF GABRIEL ALVES TEIXEIRA
25132695,EMEIF QUILOMBOLA JOSE INACIO DO CARMO
25132741,CRECHE MUNICIPAL DE CACIMBAS
