CO_ENTIDADE,NO_ENTIDADE
26061295,COLEGIO CONEGO JOAO RODRIGUES
26061333,ESCOLA MUNICIPAL ESTER SIQUEIRA DE SOUZA
26061376,ESCOLA MUNICIPAL DR LAURINDO LINS CAVALCANTE
26061384,ESCOLA MUNICIPAL OSVALDO CELSO MACIEL
26061392,ESCOLA MUNICIPAL PROFESSOR ROBERTO MAGALHAES
26062097,ESCOLA MUNICIPAL JOAO FERREIRA DE OMENA
26062143,ESCOLA MUNICIPAL ANTONIO CADETE
26062151,ESCOLA MUNICIPAL ANTONIO JOSE DE SANTANA
26062240,ESCOLA MUNICIPAL LUIZ SALUSTIANO DOS SANTOS
26062259,ESCOLA MUNICIPAL MANOEL JOSE DO NASCIMENTO
26062356,ESCOLA MUNICIPAL MARECHAL CORDEIRO DE FARIAS
26062380,ESCOLA MUNICIPAL CARLOS RIOS
26151030,CENTRO DE EDUCACAO INFANTIL IRENE OLIVEIRA MOTA
26151057,ESCOLA MUNICIPAL MANUEL RODRIGUES ARCOVERDE
26151081,ESCOLA MUNICIPAL PAULO CORDEIRO DE FARIAS JUNIOR
26151111,ESCOLA MUNICIPAL IVETE CORDEIRO VALENCA
26181177,ESCOLA MUNICIPAL PAROQUIAL DOM BOSCO
26184915,CENTRO DE EDUCACAO INFANTIL TERESA CORDEIRO DA SILVA
26184923,CENTRO DE EDUCACAO INFANTIL ANTONIO ERNANDES DA SILVA
26184931,ESCOLA MUNICIPAL LENITA FONTES CINTRA
26187701,CENTRO DE EDUCACAO INFANTIL PADRE JOSE ORLANDO DUARTE
26187710,ESCOLA DE TEMPO INTEGRAL PROFESSOR WALDERES LIMA DE BRITO
26190354,ESCOLA MUNICIPAL MONICA CRISTINA DA SILVA BRAGA
26190907,ESCOLA MUNICIPAL ANA ALVES CAVALCANTE
26481723,ESCOLA MUNICIPAL PROFESSOR VALDIRO CORDEIRO DOS SANTOS
