CO_ENTIDADE,NO_ENTIDADE
24010642,E M NELSON BORGES MONTENEGRO
24010669,ESCOLA MUNICIPAL FRANCISCO TARGINO NOBRE
24010685,ESCOLA MUNICIPAL PROFESSOR ANTONIO LEANDRO DE LIMA JUNIOR
24010715,EM FRANCISCO FLORENCIO LOPES
24010723,EM FRANCISCO SOARES DA COSTA
24010766,E M MANOEL IVO RIBEIRO
24074900,ESCOLA MUNICIPAL PROFESSORA JULIETA MOURA SOUZA
24080179,EM ADALBERTO NOBRE DE SIQUEIRA
24083062,ESCOLA MUNICIPAL CECILIA PEREIRA DOS SANTOS
24086797,CENTRO DE EDUCACAO INFANTIL PROFESSORA ROSILDA RIBEIRO BARBALHO
24144223,ESCOLA MUNICIPAL PROFESSORA FRANCISCA DA SALETE RIBEIRO BARRETO
