CO_ENTIDADE,NO_ENTIDADE
26072181,ESCOLA CAMILA MARIA DOS SANTOS
26072190,ESCOLA JOSE PEDRO DA SILVA
26072203,ESCOLA JOSE VIEIRA FILHO
26072211,ESCOLA LUIZA MARIA RAMOS BARBOSA
26072220,ESCOLA MARECHAL DANTAS BARRETO
26072262,ESCOLA LAURA URSULINA MATOS
26072432,ESCOLA MARCAL RODRIGUES DE CARVALHO
26072467,ESCOLA CAPITAO ALFREDO CAVALCANTE DE MIRANDA
26072475,ESCOLA DORALICE SEVERINO BARBOSA
26072483,ESCOLA JOAO BASTO DE MELO
26072513,ESCOLA JOSE CRISTOVAO SOBRINHO
26072548,ESCOLA MARIA FORTUNATA DE ANDRADE
26072564,ESCOLA ODILON CAVALCANTE DE MIRANDA
26072580,ESCOLA VALDEMAR CAVALCANTE DE MIRANDA
26072599,ESCOLA VALDEMAR URQUISA CAVALCANTE
26072610,ESCOLA MANOEL RODRIGUES CAVALCANTE
26072629,ESCOLA MAXIMO VIEIRA DA SILVA
26072645,ESCOLA MESTRE LAURINDO SEABRA
26072653,ESCOLA MUNICIPAL SAO GERALDO
26072661,ESCOLA ANTONIO TENORIO SOBRINHO
26072688,ESCOLA ALDA TEXEIRA DE BARROS
26072734,ESCOLA URSULINO PACHECO DE LIMA
26072769,ESCOLA RAIMUNDO COSTA BEZERRA
26072777,ESCOLA CICERO CORREIA FERRO
26072793,ESCOLA PLACIDO FIRMINO DE OLIVEIRA
26072823,ESCOLA FLORENTINO NICACIO DE OLIVEIRA
26072840,ESCOLA HOSANA VIEIRA DE BARROS
26072858,ESCOLA MONSENHOR ALFREDO PINTO DAMASO
26072912,ESCOLA MANOEL PEDRO DA SILVA
26072980,ESCOLA PADRE FLORIANO QUEIROS COUTINHO
26073013,ESCOLA PEDRO TENORIO
26073056,ESCOLA ALFREDO DO AMARAL CANUTO
26073064,ESCOLA RAINHA ISABEL
26158914,ESCOLA DOM EDGAR CARICIO DE GOUVEA
26167654,CENTRO DE EDUCACAO INFANTIL MARIA MARLUCIA CORREIA FERRO
26185008,CENTRO MUNICIPAL DE EDUCACAO INFANTIL DR ARNALDO AMARAL
26437759,ESCOLA DORALICE RODRIGUES DA SILVA
26439719,ESCOLA MANOEL TENORIO LUNA
