CO_ENTIDADE,NO_ENTIDADE
25086022,EMEF ADECITA
25086030,CRECHE MUNICIPAL CONEGO JOSE PAULO DE ALMEIDA
25086081,ESCOLA MUNICIPAL DE ENSINO INTEGRAL HELENA FERNANDES DE CARVALHO
25086111,EMEF CON ANTONIO AUGUSTO P DE SOUZA
25086120,EMEF JOAO AFONSO
25086138,EMEF PEDRO SAMUEL DOS SANTOS
25086146,EMEF PROFESSORA IRENE LINO DA SILVA
25086154,EMEF JOAO GERMANO DA SILVA
25086162,EMEF MANOEL SOARES DE OLIVEIRA
25086170,EMEF MILTON FERNANDES CARTAXO
25086189,EMEF ADEGISTO ALVES DE SOUZA
25086197,EMEF ANTONIO FELIPE DA SILVA
25086200,EMEF ANTONIO SINFRONIO DA SILVA
25086219,EMEF DIONIZIO FERREIRA DA SILVA
25086227,EMEF ESMERINO BATISTA DE AZEVEDO
25086235,EMEF GABRIEL FRANCO DE OLIVEIRA
25086243,EMEF HENRIQUE DE ALMEIDA
25086251,EMEF JOAO BARBOSA DE FARIAS
25086260,EMEF JOSE FREIRE DA COSTA
25086278,EMEF MANOEL BATISTA DA COSTA
25086286,EMEF MARIANO ANTONIO DE FIGUEIREDO
25086294,EMEF JULIA VALDELINA DA CONCEICAO
25086308,EMEF SEVERINA DIAS CORREIA
25113836,EMEF MANOEL FERNANDES DE LIMA
25116240,EMEF SORRISO DA CRIANCA
25116258,EMEF SEVERINO ANTONIO DA SILVA
25116266,EMEF PROFESSORA CARMELITA LIMA DE OLIVEIRA
25119109,EMEF LAURA BARRETO DE PAIVA
25129422,CENTRO DE EDUCACAO INFANTIL IRMA NOEMI CAVAGNA
25133306,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL DANIZETE RODRIGUES MACIEL
