CO_ENTIDADE,NO_ENTIDADE
26014610,ESCOLA MUNICIPAL PADRE CARLOS COTTART
26014629,ESC MUNICIPAL PROF FRANCISCA LIRA LEITE DE BRITO
26014645,ESCOLAS MUL JOSE RODRIGUES DE BRITO
26014696,ESCOLA MUL LEVINO CANDIDO ENSINO I GRAU
26014700,ESCOLA MUL PROFESSORA LETICIA DE CAMPOS GOES
26014734,ESCOLA MUNICIPAL SAO SEBASTIAO
26014750,ESCOLA MUNICIPAL ANA MELO
26014785,ESCOLA MUNICIPAL JOSE LOURENCO DE SENA
26014793,ESCOLA MUNICIPAL MANOEL BRAS
26014815,ESCOLA MUNICIPAL SAO MARCOS
26014831,ESCOLA MUNICIPAL JOSE ALVES FEITOSA
26014858,ESCOLA MUNICIPAL ANA MARIA DO ESPIRITO SANTO
26014882,ESCOLA MUNICIPAL JOSE LOPES DE SALES
26014904,ESCOLA MUNICIPAL MONS ANTONIO DE PADUA SANTOS
26014963,ESCOLA MUNICIPAL SANTA HELENA
26015013,ESCOLA MUNICIPAL HORTENCIO BARBOSA LIRA
26015030,ESCOLA MUNICIPAL MARIA APARECIDA BEZERRA NEVES
26015056,ESCOLA MUNICIPAL SANTA JOANA DARC
26015099,ESCOLA MUL DOMINGOS TEOTONIO
26015129,ESCOLA MUNICIPAL JOAO FERREIRA LIBERAL
26015161,ESCOLA MUNICIPAL JOVENCIO PEREIRA DE TORRES
26015188,ESCOLA MUNICIPAL NOSSA SRA DE LOURDES
26015196,ESCOLA MUNICIPAL NSA SRA DO PERPETUO SOCORRO
26015218,ESCOLA MUNICIPAL PETRONILA DE SIQUEIRA CAMPOS GOES
26015234,ESCOLA MUNICIPAL SAO JOAO
26015269,ESCOLA MUNICIPAL SAO PAULO
26015285,ESCOLA MUNICIPAL SANTA LUCIA
26136390,CENTRO DE EXCELENCIA MUNICIPAL DOM JOAO JOSE DA MOTA E ALBUQUERQUE
26166429,ESCOLA MUL PROF GERALDO CIPRIANO DOS SANTOS
26183331,ESCOLA MUNICIPAL PROFESSORA MARIA GIZELDA SIMOES INACIO
26185458,CENTRO DE EDUCACAO INFANTIL EVANGELINA DE SIQUEIRA LIMA
26245604,CENTRO DE EDUCACAO INFANTIL MARIA GENEDI MAGALHAES
