CO_ENTIDADE,NO_ENTIDADE
26060132,ESCOLA MUNICIPAL ANTONIO SANTOS
26060140,ESCOLA MUNICIPAL ANTONIO SEVERINO DOS SANTOS
26060167,ESCOLA MUNICIPAL CORONEL JOAQUIM BEZERRA
26060205,ESCOLA MUNICIPAL JOSE FERREIRA DA SILVA
26060256,ESCOLA MUNICIPAL PROFESSOR PEDRO XAVIER
26060299,ESCOLA MUNICIPAL TEODORO FELIX DA SILVA
26060302,ESCOLA MUNICIPAL JOSE SEVERIANO DE CARVALHO
26060310,ESCOLA MUNICIPAL JANUARIO FERREIRA DA SILVA
26060361,ESCOLA MUNICIPAL JOAQUIM FERREIRA DE LIMA
26060388,ESCOLA LUIZ FRANCISCO DA SILVA
26060396,ESCOLA MUNICIPAL ANTONIO ANTAO DA SILVA
26060400,ESCOLA MUNICIPAL MANOEL TAVARES
26060426,ESCOLA MUNICIPAL MARIO DA MOTA LIMEIRA
26060434,ESCOLA MUNICIPAL MANOEL SOARES DA COSTA
26060531,ESCOLA MUNICIPAL TABELIAO MANUEL DIAS
26060582,ESCOLA MUNICIPAL JOSE BRASIL
26060612,ESCOLA MUNICIPAL LUIZ LOURENCO DOS SANTOS
26060639,ESCOLA MUNICIPAL PATRICIA CARDOSO
26060655,ESCOLA MUNICIPAL SANTOS CARDOSO
26060663,ESCOLA MUNICIPAL ANTONIO GAVILA LIMA
26060680,ESCOLA MUNICIPAL TERTULIANO FERREIRA
26060698,ESCOLA JOSE JOAQUIM DE LIMA
26060701,ESCOLA MUNICIPAL ODILON MONTENEGRO
26141760,CENTRO MUNICIPAL DE EDUCACAO MAE RAINHA
26181339,ESCOLA MUNICIPAL ENEDINA MARIA DE LIMA
