CO_ENTIDADE,NO_ENTIDADE
24045594,ESCOLA MUNICIPAL ANTONIO SILVERIO DOS SANTOS
24045624,ESCOLA MUNICIPAL EUFRAZIA DE MEDEIROS PAIVA
24045632,ESCOLA MUNICIPAL JOAO BEZERRA DA SILVA
24045675,ESCOLA MUNICIPAL MARIA LUIZA DA CONCEICAO
24045705,ESCOLA MUNICIPAL PADRE JOAO MARIA
24045713,ESCOLA MUNICIPAL SEBASTIAO ANTONIO DOS SANTOS
24045721,ESCOLA MUNICIPAL SEVERINO BENTO BEZERRA
24045756,ESCOLA MUNICIPAL JESSE PINTO FREIRE
24045780,ESCOLA MUNICIPAL TEREZINHA GOMES
24065684,ESCOLA MUNICIPAL CHICO MARIA
24070270,ESCOLA MUNICIPAL ESTRADA DO FUTURO
24077089,ESCOLA MUNICIPAL SEBASTIAO CLEODON DE MEDEIROS
