CO_ENTIDADE,NO_ENTIDADE
26068036,ESCOLA MUNICIPAL JOAO PAULO IZIDIO
26068060,ESCOLA MUNICIPAL JORGE ALVES DA SILVA
26070766,CRECHE COMUNITARIA POCO DO PAU
26070790,ESCOLA MUNICIPAL MARIA ALVES DE LIMA
26070812,ESCOLA MUL MAURINA RODRIGUES DOS SANTOS
26070952,ESCOLA MUNICIPAL JOSE BERNADINO DE SENA
26070960,ESCOLA MUNICIPAL SILVINA MARCOLINO DE SOUZA
26071002,ESCOLA MUNICIPAL CICERO FERREIRA
26071029,ESCOLA MUNICIPAL JOAQUINA ANGELINA DE JESUS
26071045,ESCOLA MUNICIPAL JOSE PAULINO DO NASCIMENTO
26071053,GRUPO ESC NUMERIANO AUGUSTO DE ARAUJO
26071061,ESCOLA MUNICIPAL VENEZIANO VITAL DO REGO
26071088,ESCOLA MUNICIPAL ADEJARDO FERNANDES DA SILVA
26071096,ESCOLA MUNICIPAL ALEXANDRINO FRANCISCO DA SILVA
26071142,ESCOLA MUNICIPAL DR LUIZ HERACLIO DO REGO
26071150,ESCOLA MUNICIPAL EDSON REGIS DE CARVALHO
26071177,ESCOLA MUNICIPAL JOAO HERACLIO DUARTE
26071193,ESCOLA MUNICIPAL MANOEL CANDIDO DE SOUZA
26071223,ESCOLA MUNICIPAL OTAVIANO BASILIO
26071231,GRUPO ESCOLAR SEVERINO F DA COSTA
26071266,ESCOLA MUNICIPAL MARIA JOSE DE MEDEIROS
26071274,ESCOLA MUNICIPAL MINIMA CANDEAIS
26071312,ESCOLA MUNICIPAL JERONIMO DE MORAIS HERACLIO
26071355,ESCOLA MUNICIPAL JOSE ORLANDO DUARTE
26071371,ESCOLA MUNICIPAL MARINA RODRIGUES SIQUEIRA
26152738,ESCOLINHA CANTINHO FELIZ
26152746,CRECHE JULIA MARIA DA CONCEICAO
26152754,ESCOLINHA RECANTO INOCENTE
