CO_ENTIDADE,NO_ENTIDADE
26103176,ESCOLA MUNICIPAL DR PAULO PESSOA GUERRA
26103184,ESC DE 1º E 2º GRAU PEDRO DE ALBUQUERQUE
26103206,ESCOLA MUNICIPAL ADELIA CARNEIRO RAPOSO
26103214,ESC MUL ANTONIO BEZERRA DE ALBUQUERQUE
26103249,ESCOLA MUNICIPAL GEDALIA BARRETO GOUVEIA
26103265,ESCOLA MUNICIPAL JOSE MINERVINO ROBERTO
26103346,ESCOLA NOSSA SENHORA DO CARMO
26103389,ESCOLA JOSE FERREIRA BARROS
26103427,JARDIM DA INFANCIA DR CLEMENCEAU DUTRA
26103435,ESCOLA DE 1º GRAU MARIA JOSE MONTEIRO
26103451,ESCOLA IMACULADA CONCEICAO
26103460,ESCOLA MUNICIPAL DR ARMANDO MONTEIRO
26103478,ESCOLA NOSSA SENHORA APARECIDA
26103486,ESCOLA NOSSA SENHORA DAS GRACAS
26103524,ESCOLA SANTO AMARO
26103559,ESCOLA MUL MARIA DULCE LEITE FERREIRA
26103605,JARDIM DA INFANCIA AMELIA MONTEIRO
26141701,ESCOLA MARIA PEREIRA NASCIMENTO
26149982,CRECHE NELBE LUCIA MOURA
26149990,CRECHE NAIR LOPES DE OLIVEIRA
26169215,ESCOLA SAO JOSE
26189100,ESCOLA JOSEFA BEATRIZ DE AQUINO
