CO_ENTIDADE,NO_ENTIDADE
27042340,ESCOLA MUNICIPAL DE EDUCACAO BASICA NOSSA SRA DO MONTE SERRAT
27042383,EMEB SAO RAFAEL
27042391,EMEB SANTA ANA
27042413,ESCOLA MUNICIPAL DE EDUCACAO BASICA SANTA SOFIA
27042421,EMEB SANTA TEREZINHA
27042650,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOSE DE CARVALHO SOUZA
27042685,ESCOLA MUNICIPAL DE EDUCACAO BASICA FAUSTO FERREIRA SIMOES
27042693,ESCOLA MUNICIPAL FRANCISCO AMALIO MARIA
27042707,EMEB GENERAL DE GOES MONTEIRO
27042740,ESCOLA MUNICIPAL DE EDUCACAO BASICA CLAUDIO DANIEL GAMA AMORIM
27042790,CENTRO MUNICIPAL DE EDUCACAO INTEGRAL PROFESSOR MANOEL CECILIO DE JESUS
27042804,ESCOLA MUNICIPAL DE EDUCACAO BASICA LIEGE GAMA ROCHA
27042863,ESCOLA DE EDUCACAO BASICA VEREADOR JOSE WILSON MELO NASCIMENTO
27042898,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOSE BUARQUE DA SILVA
27048489,ESCOLA MUNICIPAL DE EDUCACAO BASICA NELSON DE ARAUJO LESSA
27050246,CENTRO MUNICIPAL DE EDUCACAO INFANTIL JOAO TRAJANO DOS SANTOS
27050688,EMEB FRANCISCO DE ARAUJO AZEVEDO
27050696,CENTRO MUNICIPAL DE EDUCACAO INFANTIL ALEXANDRE DOS SANTOS OLIVEIRA
27217698,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFESSORA MARIA ROCHA SANTOS SILVA
27217817,ESCOLA MUNICIPAL DE EDUCACAO BASICA ENGENHEIRO GUTTENBERG BREDA NETTO
27230651,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA MARIA ZENAIDE ROCHA SANTOS
