CO_ENTIDADE,NO_ENTIDADE
26086867,ESCOLA CORONEL JOAO ANTONIO DA COSTA AZEVEDO
26086891,ESCOLA DR WALFREDO PESSOA DE MELO
26086913,ESCOLA MUL DELFINA DE CASTRO
26086921,ESCOLA MUL EVANGELINA MORAES P DE MELLO
26086930,ESCOLA MUL PROFº ANISIA PEREIRA DE LIRA
26086964,ESCOLA NOSSA SENHORA DO CARMO
26087090,PRE ESCOLAR MARIA EVANGELINA P MELO
26087103,UNIDADE EDUC DA PREFEITURA DA ALIANCA
26087162,ESCOLAS REUNIDAS JOAO HILARIO PEREIRA DE LYRA
26087200,ESCOLA MUL ANTONIO NOBERTO
26087219,ESCOLA MUNICIPAL SANTA LUZIA
26087243,ESCOLA REUNIDAS BELARMINO PESSOA DE MELO
26087308,ESC REUNIDAS MONSENHOR MARINHO
26087316,ESCOLA MUL CHA DO CAMARA
26154404,ESCOLA MUNICIPAL MARIA DAS MERCES PEREIRA RABELO
26154412,ESCOLA MUNICIPAL DR JULIO DE QUEIROZ
26183480,CRECHE PROFESSOR CLENIO ARAUJO JORDAO
26391619,CASA MUNICIPAL DE APOIO AO MENOR ELISA PEREIRA DE LIRA
26392615,CENTRO SOCIAL BENEFICENTE DA ALIANCA
