CO_ENTIDADE,NO_ENTIDADE
26004496,ESCOLA MUNICIPAL ANGELO SAMPAIO
26004534,ESCOLA MUL AMERICO PEREIRA DE SA
26004569,ESCOLA MUL PEDRO ALVES DE QUEIROZ
26004577,ESCOLA MUL GERALDA MARINHO LEITE CAMPOS
26004607,ESCOLA MUL ANTONIO HOLANDA CAVALCANTE
26004615,ESCOLA MUL AURELIANO MANOEL DE MACEDO
26004658,ESCOLA MUL ANTONIO BELIZARIO DA COSTA
26004666,ESCOLA MUL ANTONIO PEREIRA DA SILVA
26004690,ESCOLA MUNICIPAL MANOEL IDALINO TAVARES
26004704,ESCOLA MUNICIPAL SANTO ANTONIO
26004720,ESCOLA MUNICIPAL SAO GERALDO
26004747,ESCOLA MUNICIPAL TIRADENTES
26004755,ESCOLA MUNICIPAL PEQUENO PRINCIPE
26004771,ESCOLA MUL MIGUEL PULQUERIO DE SIQUEIRA
26004780,GR MUL THOMAZ FRANCISCO DO NASCIMENTO
26004801,GRUPO ESC MUL ANGELO AFRO DE OLIVEIRA
26004828,GRUPO ESC MUL MANUEL MOREIRA DA COSTA
26004836,ESC MUL GERALDO JOSE RODOVALHO DE CARVALHO
26004844,ESCOLA MUNICIPAL JOSE DA SILVA
26004852,ESCOLA MUNICIPAL FRANCISCO CARNEIRO DE ANDRADE
26004860,ESCOLA MUNICIPAL ADELINO CALU
26004879,ESCOLA MUL ANTONIO CRISPIM DE MELO
26004895,ESCOLA MUNICIPAL SATIRO DE FIGUEREDO
26004909,ESCOLAR MUL JOSE FERREIRA DA SILVA
26004917,GR ESC MUL MANOEL ATANAZIO DO NASCIMENTO
26004933,ESC MUL AURELIANO RODRIGUES DA SILVA
26004941,ESCOLA MUNICIPAL JOSE ANACLETO
26004976,ESC MUL DE ENSINO FUNDAMENTAL PEDRO VICENTE DE SOUZA
26004984,ESCOLA MUL JESUS PEQUENINO
26004992,ESCOLA MUNICIPAL PRINCESA ISABEL
26005000,ESCOLA MUNICIPAL SANTA MARIA
26005018,ESCOLA MUNICIPAL SANTA RITA DE CASSIA
26005026,ESCOLA MUNICIPAL SAO CRISTOVAO
26133239,ESCOLA MUNICIPAL SANTA INES
26133247,ESCOLA MUL FRANCISCO PEREIRA DE LIMA
26133257,ESCOLA MUNICIPAL PADRE CICERO
26133598,ESCOLA MUNICIPAL SAO FRANCISCO
26166445,ESC MUL MARIANO BARBOSA DOS SANTOS
26183412,ESCOLA MUNICIPAL VICE PREFEITO JOSE DE SIQUEIRA ALVES
26183420,ESCOLA MUNICIPAL PROFESSORA SHEILLA KELLY BARROS DA SILVA
26183439,CENTRO EDUCACIONAL INFANTIL MARIA APOLINARIO ALENCAR VASCONCELOS
26183447,CRECHE MUNICIPAL TIA NELIZE CORDEIRO
26183455,ESCOLA MUNICIPAL EUZELIA DE MELO CAMPOS
26183463,ESCOLA MUNICIPAL PAULA SABRINA RODRIGUES DA SILVA
26183471,ESCOLA MUNICIPAL EDILTON MODESTO DINIZ
