CO_ENTIDADE,NO_ENTIDADE
24006777,EDUCANDARIO DIX SEPTIENSE
24006947,EM ADALBERTO GOMES DO VALE
24006955,EM ANTONIO MARTINHO DE MEDEIROS
24006963,ESCOLA MUNICIPAL ANTONIA LOPES E ALVES
24007005,EM LUIZA MARIA AUGUSTA
24007013,EM ISAURA ROSADO
24007021,EM JOAO CARLOS DE MENEZES
24007056,EM MANOEL MARIA DE MACEDO
24007064,EM MARIA BATISTA DE OLIVEIRA
24007072,EM FRANCISCO QUEIROZ PORTO
24007110,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA RAIMUNDA SOARES DE FREITAS
24071242,CRECHE MUNICIPAL PROFESSORA MARIA GLAUCIA COSTA DO VALE
