CO_ENTIDADE,NO_ENTIDADE
24000051,CENTRO DE EDUCACAO INFANTIL LUIZ BRENO
24000060,CEI JOANA ZELINDA
24000108,CRECHE SAO CRISTOVAO
24000116,CENTRO DE EDUCACAO INFANTIL SAO SEBASTIAO
24000159,ESCOLA MUNICIPAL ANTONIO GENTIL FERNANDES
24000272,ESCOLA MUNICIPAL MARIA NORONHA FILGUEIRA
24000280,EM ALUIZIO ALVES
24000299,EM ANA DE SOUZA ROLIM
24000310,EM JOSE SOLON
24000337,EM FRANCISCO DA BORJA
24000345,EM HERCILIA NORONHA
24000361,EM MANOEL FILGUEIRA DOS SANTOS
24000370,EM PE JOAO MARIA
24000400,EM VALDECIR NUNES DA SILVA
24000442,EM SANTO EXPEDITO
24000469,EM VINGT ROSADO MAIA
24000477,EM PROF GERALDA CRUZ
24000485,JOSE VICENTE FILHO
24074853,EM NOSSA SENHORA AUXILIADORA
24079014,EM SANTO AMARO
24079022,EM JOSIMAR SOARES DE CARVALHO
24082392,CRECHE JULITA ALVES
24083747,CRECHE MUNICIPAL DANILO EZEQUIEL DE QUEIROZ
