CO_ENTIDADE,NO_ENTIDADE
26104385,ESCOLA MUNICIPAL FRANCISCO DE ASSIS GOMES FERREIRA
26104423,ESCOLA FRANCISCO GERALDO VIE
26104440,ESCOLA ISMAEL FERREIRA DA SILVA
26104466,ESCOLA MUNICIPAL CASSIMIRO LOPES DA SILVA
26104474,ESCOLA MUNICIPAL MARIA MADALENA DE SANTANA
26104490,ESCOLA MUNICIPAL NOSSA SENHORA DO LIVRAMENTO
26104504,E M CENTRO EDUCACIONAL CRISTO REDENTOR
26104520,ESCOLA MUL NEWTON DA SILVA BRASILEIRO
26104539,ESCOLA MUL OTAVIO CASSIMIRO DA SILVA
26104660,ESCOLA MUNICIPAL DOM HELDER CAMARA
26104679,ESCOLA MUNICIPAL DA AGROVILA
26104687,ESCOLA MUNICIPAL SANTO ELIAS
26104733,ESCOLA MUNICIPAL PADRE VENANCIO HENRIQUE DE RESENDE
26104776,ESCOLA SAO FELIX
26104792,ESCOLA MUNICIPAL SAO JOSE
26104865,ESCOLA MUNICIPAL MARQUES DE OLINDA
26104881,ESCOLA MUNICIPAL MANOEL GOMES MOREIRA
26104890,ESCOLA MUNICIPAL JOAO XXIII
26104903,ESCOLA MUNICIPAL LEONEL NILO DA SILVA
26104911,ESCOLA MUNICIPAL SANTO AMARO
26104938,ESCOLA MUL JOSEFA DA CUNHA FERREIRA
26104946,ESCOLA MUL DONA MARIA JOSE MONTEIRO
26104954,ESCOLA MUNICIPAL 31 DE MARCO
26135752,ESCOLA MUNICIPAL AMARO ARLINDO DE OLIVEIRA
26146886,ESCOLA MUNICIPAL TEJUPABA
26154323,ESCOLA MUNICIPAL DE CANOAS
26166119,ESCOLA MUNICIPAL FREI FRANCISCO BRUNO OFM
26171783,CRECHE FREI MARIO
26171791,ESCOLA MUNICIPAL Mª JOSE O DA SILVA DONA NININHA
26171856,ESCOLA MUNICIPAL SANTO ELIAS
26184036,CENTRO DE EDUCACAO INFANTIL JOSE FRANCISCO ACIOLY
26419750,ESCOLA MUNICIPAL AMARO FERREIRA DE LIMA
26422719,ESCOLA MUNICIPAL NOSSA SENHORA DAS GRACAS
