CO_ENTIDADE,NO_ENTIDADE
24048313,ESC MUL ANA AUGUSTA GOMES
24048321,EM ANTONIO CANDIDO DE ARAUJO
24048330,ESC MUL BENEVIDES COELHO DE OLIVEIRA
24048364,EM FRANCISCO JOSE DO NASCIMENTO
24048372,EM EPAMINONDAS MENDES DE OLIVEIRA
24048380,EM FRANCISCO BENTO DA SILVA
24048429,EM JOANA ARAUJO DA SILVA
24048437,EM JOAO VENCESLAU DE LIMA
24048453,EM JOSE ALEXANDRE DE LIMA
24048461,ESC MUL JOSE VICENTE DA SILVA
24048488,ESC MUL MANOEL CRESCENCIO DO AMARAL
24048496,EM MANOEL FIGUEIREDO DE SOUZA
24048500,ESC MUL MANOEL GOMES PEREIRA
24048518,EM MANOEL MARIA DE LEMOS
24048534,ESC MUL MARIA MADALENA MENDES OLIVEIRA
24048542,EM MARIA UMBELINO DE MELO
24048569,ESC MUL PEDRO NECO DE OLIVEIRA
24048577,EM PEDRO PEREIRA DA SILVA
24048585,ESC MUL ROMUALDO FONTOURA
24048593,EM SIMAO CLEMENTE
24071498,CMEI PROF MARIA AUGUSTA DE LIMA
24071501,CMEI PROF ROSA DE ARAUJO MAIA
24077186,EM LUIZ FRANCISCO SOBRINHO
24080977,SCFV - SERVICO DE CONVIVENCIA E FORTALECIMENTO DE VINCULOS DE 06 A 15 ANOS
24286346,EM DR HELIO BARBOSA DE OLIVEIRA
