CO_ENTIDADE,NO_ENTIDADE
25066625,CRECHE VIOLETA DE LOURDES MAROJA MORATO
25066692,EMEF ALICE DE ALMEIDA CARNEIRO
25066706,EMEF BOM JESUS
25066773,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL SANTA MARIA
25066790,EMEF MARIA DAS DORES BELISIO DA SILVA
25066803,EMEF DR ORLANDO JORGE DE SOUZA
25066811,ESC MUN ENS FUND JOAO DUTRA DE ARAUJO
25066820,EMEF JOAO FERREIRA DA SILVA
25066846,ESC MUN ENS FUND JOAQUIM BENTO DE OLIVEIRA
25066854,EMEF JOSE AMERICO DE ALMEIDA
25066889,EMEF JULIO JOSE DA SILVA
25066897,EMEF LUIZ BARBOSA
25066900,EMEF MARGARIDA PESSOA COUTINHO
25066935,ESC MUN ENS FUND LUIZ PEREIRA DA SILVA
25066960,ESC MUN ENS FUND JOSE ALVES DE SOUZA
25066986,EMEF NOSSA SENHORA DA LUZ
25066994,EMEF DOUTOR FERNANDO DA CUNHA LIMA
25067001,EMEF JOAO MAXIMINO
25067010,EMEF JOSE ROSAS DE VASCONCELOS
25067028,EMEF LUCILA AVILA PESSOA
25067060,EMEF SAO TARCISIO
25109383,CRECHE TIA JULIA
25109650,EMEF AGRIPINO RIBEIRO FILHO
25113348,EMEF OLIVIO MAROJA
