CO_ENTIDADE,NO_ENTIDADE
26093103,CRECHE ANTONIETA CAVALCANTE DE QUEIROZ
26093138,ESCOLA MUNICIPAL NOSSA SENHORA DE FATIMA
26093170,ESCOLA MUNICIPAL SANTA LUZIA
26093189,ESCOLA MUNICIPAL XV DE MARCO
26093200,ESCOLA MUNICIPAL 20 DE DEZEMBRO
26093251,GRUPO ESCOLAR AMALIA ARAUJO JUREMA
26093308,GRUPO ESCOLAR PROFESSORA MARIA AMELIA CORREIA DE MELO
26093316,GRUPO ESCOLAR CORONEL JOSE BARBOSA DO REGO BARROS
26093324,GRUPO ESCOLAR JOAO FAUSTINO DE QUEIROZ
26093340,GRUPO ESCOLAR JACI ROQUE DA SILVA
26093391,GRUPO ESCOLAR ADERBAL JUREMA
26093405,GRUPO ESCOLAR FRANCISCO NUNES MAGALHAES
26093464,GRUPO ESCOLAR JOAQUIM ALVES PEREIRA
26152185,GRUPO ESCOLAR LAERTE PEDROSA DE MELO
26413868,ESCOLA MUNICIPAL SANDRA SIQUEIRA DE MACEDO
