CO_ENTIDADE,NO_ENTIDADE
26108461,ESCOLA MUNICIPAL JOAO BOSCO DE SENA
26108496,ESCOLA MUNICIPAL DOM BOSCO
26108550,ESCOLA MUNICIPAL POETA MANUEL BANDEIRA
26108577,COLEGIO MUNICIPAL VISCONDE DE SUASSUNA
26108593,COLEGIO MUNICIPAL HUMBERTO BARRADAS
26108739,ESCOLA MUNICIPAL ANTONIO VIEIRA DE MELO
26108763,ESCOLA MUNICIPAL NOSSA SENHORA DO CARMO
26108844,ESCOLA MUNICIPAL NATIVIDADE SALDANHA
26108895,ESCOLA MUNICIPAL DOM BENO
26108909,ESCOLA MUNICIPAL DR LUIZ GONZAGA MARANHAO
26108917,ESCOLA MUNICIPAL DOM PEDRO DE ALCANTARA
26108950,ESCOLA ALICE VILAR DE AQUINO
26108968,ESCOLA MUNICIPAL PASTOR JOAO ADALGISO
26108976,ESCOLA MUNICIPAL PADRE AURINO CARACCIOLO
26108992,ESCOLA MUNICIPAL PROFESSOR COSTA PINTO
26109000,ESCOLA MUNICIPAL PROFESSOR EDWARD BERNARDINO
26109026,ESCOLA MUNICIPAL DR MAURICIO MARTINS DE ALBUQUERQUE
26109069,ESCOLA MUNICIPAL RURAL MARIA ANGELA DE ALBUQUERQUE MARANHAO
26109140,ESCOLA MUNICIPAL PROFESSOR ROBERTO INACIO DA SILVA
26109166,ESCOLA MUNICIPAL VEREADOR ANTONIO JANUARIO
26109190,ESCOLA MUNICIPAL JESUS DE NAZARE
26109212,ESCOLA MUNICIPAL LUIZ LUA GONZAGA
26109220,ESCOLA MUNICIPAL NOSSA SENHORA DO LORETO
26109239,ESCOLA MUNICIPAL POETA VINICIUS DE MORAIS
26109247,ESCOLA MUNICIPAL LEUZA PEREIRA
26109255,CEMEI ELIEL EUSTAQUIO DA SILVA
26109271,ESCOLA MUNICIPAL DUQUE DE CAXIAS
26109280,ESCOLA MUNICIPAL PROFESSOR AUGUSTO PEREIRA JUNIOR
26109298,ESCOLA MUNICIPAL PAULO MENELAU
26109310,ESCOLA MUNICIPAL DE TEMPO INTEGRAL SAO SEBASTIAO
26109328,ESCOLA MUNICIPAL ALMIRANTE TAMANDARE
26109344,ESCOLA MUNICIPAL BARAO DE MURIBECA
26109417,ESCOLA MUNICIPAL NOSSA SENHORA DE FATIMA
26109425,ESCOLA MUNICIPAL ALAYDE MARIA DA CONCEICAO
26109476,ESCOLA MUNICIPAL GALBA MATOS
