CO_ENTIDADE,NO_ENTIDADE
25077708,EMEIEF CRIANCA FELIZ
25077740,EMEIEF DEOCLECIANO CARNEIRO MACHADO RIOS
25077775,EMEIEF JOSE ANDRE DA ROCHA
25077783,EMEIEF ANTONIO FELIX DE ARAUJO
25077813,EMEIEF ANTONIO DEMETRIO CASSIANO
25077821,EMEIEF FREI DAGOBERTO
25077830,EMEIEF FREI MANFREDO
25077848,EMEIEF JOSE BATISTA BRANDAO
25077864,EMEIEF JOSE MARQUES DE OLIVEIRA
25077880,EMEIEF MARIA DA GUIA RAMOS
25077899,EMEIEF AMERICO PORTO
25077902,EMEIEF OLIMPIO RODRIGUES COURA
25077910,EMEIEF ROSA AMELIA FELIX DE ARAUJO
25077929,EMEIEF ABELARDO COUTINHO
25077937,EMEIEF ANITA CABRAL
25077953,EMEIEF ANTONIO PORTO MARIA
25077961,EMEIEF DR TARCISIO ALVES TITO
25077970,EMEIEF JOAO LAURENTINO DE CARVALHO
25077996,EMEIEF JOSE BENEDITO DE LIMA
25078003,EMEIEF JOSE GOMES
25078011,EMEIEF MACHADO DE ASSIS
25078020,EMEIEF MANOEL PEREIRA DA SILVA
25078038,EMEF SAO SEBASTIAO
25078046,EMEIEF TERTULIANO JOSE DA SILVA
25078054,EMEIEF ZEZITO RIBEIRO
25078062,EMEIEF SEVERINA CANDIDO DOS SANTOS
25118773,EMEF IRMAO DAMIAO CLEMENTE
25118781,CRECHE MUNICIPAL ALZIRA COUTINHO
25124781,CRECHE MUNICIPAL DEJANIRA AMELIA DA SILVA
25129031,EMEF ISABEL VIEIRA DE ANDRADE
25129040,EMEIEF JOSE BATISTA DE OLIVEIRA
25130536,CRECHE MUNICIPAL IRMAO DAMIAO CLEMENTE
