CO_ENTIDADE,NO_ENTIDADE
25035410,CRECHE ESCOLAR MARIA LUCIA SIMPLICIO
25035479,EMEF ANTONIA ALVES DINIZ
25035487,EMEF ANTONIO DE SOUSA BRASIL
25035495,EMEF ANTONIO JOSE GUABIRABA
25035509,EMEF ANTONIO MACENA
25035517,EMEF ANTONIO FURTADO LEITE
25035525,EMEF SITIO AREIAS DE OLHO DAGUA
25035533,EMEF AREIAS DE PELO SINAL
25035568,EMEF BENEDITO CARNEIRO DA SILVA
25035576,EMEF CICERO RABELO NOGUEIRA
25035584,EMEF EUCLIDES TEIXEIRA CAMPOS
25035592,EMEF FERNANDO ADAO ELOI
25035673,EMEF MANOEL SANTANA DA SILVA
25035703,EMEF LUIZ DE SOUSA PRIMO
25035720,EMEF SITIO OLHO DAGUA DOS ANTONIOS
25035738,EMEF PEDRO DE FREITAS FRAZAO
25035746,EMEF SEBASTIANA MARIA DA CONCEICAO
25035754,EMEF SEBASTIANA DINO
25035827,EMEF SITIO QUEDA
25035843,EMEF SAO JOAQUIM
25035908,EMEF DE MANAIRA
25035924,EMEF JOSE NICOLAU NOGUEIRA
25035932,EMEF JUVENCIO ANTAS
25035940,EMEF MANOEL LOPES DE SIQUEIRA
25035967,EMEF PROFESSOR CICERO RABELO NOGUEIRA
25036106,EMEF MANOEL BARBOSA
25105698,EMEF MANOEL ANTONIO SIMAO
25115839,EMEF NOSSA SENHORA DO CARMO
25118617,EMEF JOSE DELFINO DA ROCHA
