CO_ENTIDADE,NO_ENTIDADE
26103850,ESCOLA MUNICIPAL HELIODORO PEREIRA DE ANDRADE
26103877,ESCOLA ELENITA VALENCA
26103885,ESCOLA MUNICIPAL MAJOR ELPIDIO GOMES
26103893,ESCOLA MUNICIPAL ANTONIO CESAR DE LIMA
26103907,ESCOLA MUNICIPAL JOAO DE FREITAS
26103958,ESCOLA MUNICIPAL ALCIDES CORDEIRO CAMPOS
26103966,ESCOLA EDUARDO DA MOTA VIEIRA REGO
26103982,ESCOLA MUNICIPAL ERNESTO GUEISEL
26103990,ESCOLA MUNICIPAL TANCREDO NEVES
26104008,ESCOLA RUI BARBOSA
26104024,ESCOLA SEBASTIANA FLORIANO DE SIQUEIRA
26104059,ESCOLA MUL DR JOSE DE ABREU SANTOS
26104067,ESCOLA MUNICIPAL LINDOVALDO PEREIRA DE ANDRADE
26104075,GRUPO ESCOLAR CAETANO ALVES DE AQUINO
26104105,GRUPO ESCOLAR JOSE SABINO PEREIRA
26104130,ESCOLA RURAL DE LAGEDO
26145022,ESCOLA ELZA MARIA PEREIRA BARROS
26167247,CRECHE ESPACO VERA DANTAS DA SILVEIRA BARROS
26167255,CRECHE ESPACO SUERDA CAVALCANTE DE MELO
26168855,ESCOLA MUNICIPAL BRAZ LUIZ PEREIRA
26178214,CENTRO EDUC INF JOSE SANDRO CAVALCANTI DE MELO
26181290,ESCOLA MUNICIPAL LUIZ MOURA AMORIM
26181304,ESCOLA JOSE LUIZ DA SILVA BARROS SOBRINHO
26184176,ESCOLA MUNICIPAL MARIA DE LOURDES PAULA DE SIQUEIRA
26188252,ESCOLA MUNICIPAL CLAUDIO JOSE GOMES DE AMORIM
