CO_ENTIDADE,NO_ENTIDADE
26106450,EM - CENTRO COMU E EDUC ISAAC MARTINS RODRIGUES
26106477,EM - CENTRO COM EDUCACIONAL WILIBALDO DE FRANCA SEIXAS
26106647,EM - ESCOLA MUNICIPAL DE ENGENHO NOVO
26106655,EM - ESCOLA MUNICIPAL PEDRO SALVIANO FILHO
26106671,EM - ESC MUL SEBASTIAO GOMES DE MELO
26106680,EM - ESCOLA MUNICIPAL JORGE GONCALVES FERREIRA
26106809,EM - ESCOLA MUNICIPAL SEVERINA ESTELITA DOS SANTOS
26106833,EM - ESCOLA JOSE SEVERINO DA SILVA
26106841,EM - ESCOLA JOAQUINA MENDES DA SILVA
26106850,EM - ESC MUL SEBASTIAO CANDIDO DO NASCIMENTO
26106868,EM - ESCOLA LEANDRO HENRIQUE BEZERRA
26106981,EM - ESCOLA MUNICIPAL ANTONIO CORREIA DE MELO
26107007,EM - ESCOLA MUL JERONIMO GADELHA A NETO
26107023,EM - ESCOLA MUL AUTA DE ARAUJO J CARVALHO
26107031,EM - ESCOLA MUNICIPAL MANOEL GONCALVES DA SILVA
26107139,EM - ESCOLA JOSE ANTONIO DA SILVA
26107147,EM - ESCOLAS REUNIDAS SANTA ROSA
26107163,EMEF - GRUPO ESCOLA DOM CARLOS COELHO
26136442,EM - ESCOLA MUNICIPAL EDUARDO BATISTA RIBEIRO
26142686,EM - ESCOLA MUNICIPAL IVAN MARTINS DA SILVA
26144972,EM - ESCOLA SEVERINO RODRIGUES DA SILVA
26146240,EM - CENTRO COMT PROF VANDA M DE SANTANA
26148285,EM - ESCOLA MUNICIPAL JOSE JOAQUIM BEZERRA
26148293,EM - ESCOLA MARIA DO CARMO DE SANTANA
26157969,EM - CENTRO EDUCACIONAL E COMUNITARIO ANTAO SOARES VIANA
26158140,EM - CENT EDUC COMUN FRANCISCO LOPES BEZERRA
26168731,EM - CENTRO EDUC COMUNITARIO PROFA MARIA VIEIRA MULITERNO
26170876,EM - ESCOLA MUNICIPAL EBERSON SANTOS DE MEIRELES
26174359,EM - ESCOLA INTEGRAL DA VILA MILITAR
26179261,EM - CECOM CARLOS PATRICIO DE LIMA
26179270,EM - CECOM ROSA PEREIRA DA CRUZ
26184150,ESCOLA MUNICIPAL PROFESSORA VALDECI DAMAZIO
26192802,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA DAYSE RODRIGUES CHAVES
26225638,EM - ESCOLA MUNICIPAL PROFESSOR JOSE FRANCISCO BARROS
