CO_ENTIDADE,NO_ENTIDADE
25055020,COLEGIO MUNICIPAL JOSE EUDENICIO CORREIA LINS
25055038,CRECHE MARIA DAS NEVES DE LIMA
25055259,EMEF JOSE RIBEIRO DINIZ
25055283,EMEF MANOEL BATISTA DE SOUSA
25055305,EMEI PINGO DE GENTE
25055518,EMEF JOSE CANDIDO RIBEIRO
25055534,EMEF JULIO CAETANO DE LUNA
25055550,EMEF MANUEL NUNES DOS SANTOS
25055585,EMEF CICERA DA SILVA SOUSA
25055615,EMEF PLINIO LEMOS
25055631,EMEF ROSA M SOARES FONSECA
25055704,EMEF ANTONIO EZEQUIEL MARTINS CASADO
25055739,EMEF JOSE EDNALDO FREITAS SOUTO
25152203,EMEF JOSE MARTINHO CERPA DE MENEZES
