CO_ENTIDADE,NO_ENTIDADE
27029476,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL DR JOSE LINS DE G LYRA
27029484,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL MUNIZ FALCAO
27029514,ESCOLA MUNICIPAL PROFª MARIA JOSE DOS S BERNARDES
27029522,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL CAMPINAS
27029573,ESCOLA MUNICIPAL JOSE DE PAIVA A CAVALCANTE
27029670,ESCOLA MUNICIPAL RIACHO DO MEIO
27029778,ESCOLA MUNICIPAL SERRA D AGUA
27029794,ESCOLA MUNICIPAL MANOEL LAMENHA LINS
27029808,ESCOLA MUNICIPAL ANTONIO CAVALCANTE LINS
27029816,ESCOLA MUNICIPAL ANTONIO GOMES DE BARROS
27029832,ESCOLA MUNICIPAL ANTONIO JOAO DOS SANTOS
27029859,ESCOLA MUNICIPAL BELMIRO C DE ALBURQUERQUE
27029875,ESCOLA MUNICIPAL DE ENS FUNDAMENTAL BRASILIA
27029913,ESCOLA MUNICIPAL PEDRO CAVALCANTE DE ALBUQUERQUE
27029921,CRECHE MUNICIPAL MARIA JOSE CORDEIRO UCHOA
27215881,ESC MUL DE EDUC INF E ENS FUND PROFª AIDA DE SOUZA LINS
27218082,ESCOLA MUNICIPAL SENADOR ARNON DE MELLO
27218090,ESCOLA MUNICIPAL DE E F D SOFIA DE GOES MONTEIRO
27221830,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL PROFESSORA DAGMAR MONTEIRO CAVALCANTI MANSO
27224368,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL ANTONIO DE CASTRO BARBOSA
27226549,ESCOLA MUNICIPAL EDLA BRAGA
27290000,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL CASINHA FELIZ
