CO_ENTIDADE,NO_ENTIDADE
26066416,ESCOLA MUNICIPAL JOAO FLORENCIO DA SILVA
26066424,ESCOLA MUL JOAO FRANCISCO DAS CHAGAS
26066432,ESCOLA JOSE BATISTA DE SOUZA
26066440,ESCOLA MUNICIPAL JOSE LUIS DA SILVA
26066459,ESCOLA MUNICIPAL JOSE MARIANO DA CRUZ
26066483,ESCOLA MUNICIPAL MARIA QUEIROZ DE FARIAS
26066505,ESCOLA MUNICIPAL SAO JOSE ENSINO DE PRIMEIRO GRAU
26066513,ESCOLA MUNICIPAL SAO LUIZ
26066521,ESCOLA MUNICIPAL SEBASTIAO ELEONOR
26066530,ESCOLA MUNICIPAL SUZANA MARIA SARAIVA
26066548,ESCOLA MUNICIPAL PAULO FLORO DA COSTA
26066556,ESCOLA MUNICIPAL TARCISIO BELO DE MOURA
26142945,ESCOLA SEBASTIAO APOLONIO DE FRANCA
26178389,CRECHE CRIANCA FELIZ
26178397,CRECHE DONA INEISINHA
