CO_ENTIDADE,NO_ENTIDADE
25007750,EMEIEF DESEMBARGADOR BOTO DE MENEZES
25007777,EMEIEF CEL JOAQUIM MATOS
25007807,EMEIEF JOAQUIM VICTOR JUREMA
25007998,EMEIEF ANTONIO DE SOUSA DIAS
25008005,EMEIEF GABRIEL LUCINDO PEREIRA
25008030,EMEIEF FRANCISCO ARCANJO DE ALBUQUERQUE
25008137,EMEIEF AUGUSTO BERNARDINO DE SOUZA
25008145,EMEIEF CAROLINO DE SOUSA NETO
25008153,EMEIEF CECILIA ESTOLANO MEIRELES
25008188,EMEIEF COSTA E SILVA
25008293,EMEIEF JOAO FRANCISCO DE SOUZA
25008340,EMEIEF JOSE COSMO DE ABREU
25008374,EMEIEF JOSE LEITE ROLIM
25008382,EMEIEF JOSE MARTINS DE OLIVEIRA
25008412,EMEIEF LUIZ CARTAXO ROLIM
25008439,EMEIEF MANOEL GONCALVES DA SILVA
25008480,EMEIEF MATIAS DUARTE ROLIM
25008510,EMEIEF CRISPIM COELHO
25008641,EMEIEF VITAL ALVES DE FREITAS
25008846,EMEIEF MARIA GUIMARAES COELHO
25009001,EMEIEF VITORIA BEZERRA
25009028,EMEIEF GALDINO PIRES FERREIRA
25009141,EMEIEF JOSE ANTONIO DO NASCIMENTO
25009150,EMEIEF JOSE ANTONIO DIAS
25106139,EMEIEF ANTONIO TABOSA RODRIGUES - CAIC
25111272,CRECHE FRANCISCA LEANDRO DE SOUSA
25114018,EMEIEF IRMA NIRVANDA LEITE ROLIM
25122924,CRECHE NOSSA SENHORA DA PIEDADE
25127969,CRECHE SAO JOSE
25128680,CRECHE SANTA TEREZINHA DO MENINO JESUS
25133179,CRECHE NOSSA SENHORA DOS REMEDIOS
