CO_ENTIDADE,NO_ENTIDADE
26115530,COLEGIO MUN JOSE FIRMINO DA VEIGA
26115700,ESCOLA MUNICIPAL AMARO ALEXANDRINO
26116057,ESCOLA MUL BRIGADEIRO ALDO PINHO ALVES
26116081,ESCOLA MUNICIPAL FREDERICO LUNDGREN
26116120,ESCOLA MUNICIPAL MINISTRO MARCOS FREIRE
26116154,ESCOLA MUNICIPAL MARIA DAS NEVES
26116162,ESCOLA MUL MARIA LUZIA PESSOA DE ANDRADE
26116197,ESCOLA MUN PROF RUBENITA DE LIMA CAVALCANTE
26116235,ESCOLA MUNICIPAL ZULIMA PINHO ALVES
26116243,ESCOLA MUNICIPAL COMENDADOR ARTHUR LUNDGREN
26116251,ESCOLA MUNICIPAL JOAO F DE ALBUQUERQUE
26116260,ESCOLA MUNICIPAL MARCILIO DIAS
26116286,ESCOLA MUNICIPAL DR CARLOS ALVES
26116510,ESCOLA MUL MARILIA RUSSEL DE PINHO ALVES
26116529,ESCOLA MUNICIPAL JANDIRA WALDERLEY BASTOS
26116537,CRECHE MUNICIPAL JESUS DE NAZARE
26116618,ESCOLA MUNICIPAL SUSIE REGIS
26116715,ESCOLA MANOEL GONCALVES DA SILVA
26116740,ESCOLA MUNICIPAL AGAMENON MAGALHAES
26116766,ESCOLA MUNICIPAL ABELARDO SALES DE SIQUEIRA
26116790,EDUCANDARIO MUNICIPAL CONEGO COSTA CARVALHO
26116804,ESCOLA MUNICIPAL DRA GELDA AMORIM
26116812,ESCOLA MUNICIPAL EDISON GOMES DO REGO
26116820,ESCOLA MUNICIPAL HEINZ HERING
26116839,ESCOLA MUNICIPAL IRMA ASSUNTA
26116847,ESCOLA MUNICIPAL JAIME BOLD
26116880,ESCOLA MUNICIPAL MINISTRO ETELVINO LINS
26116901,ESC MUL PRES TANCREDO DE ALMEIDA NEVES
26116910,ESCOLA MUNICIPAL PROFESSORA ALGA MARINA
26116952,ESCOLA PROFA TEREZINHA CAMAROTTI
26117053,GRUPO ESCOLAR FREI GUIDO
26117215,ESCOLA MUNICIPAL MATA DO RONCA
26117339,ESCOLA MUNICIPAL RURAL DE MUMBECA I
26117380,ESCOLA MUNICIPAL SAO BENTO
26117509,ESCOLA MUNICIPAL ROSA AMELIA
26134553,CENTRO DE EDUCACAO INFANTIL NILO PEREIRA
26136549,ESCOLA MUL PROF MARIA CONCEICAO DA PAZ
26157284,CEMEDI TIO ROBERTO
26170230,ESCOLA MUNICIPAL GOVERNADOR CARLOS WILSON CAMPOS
26179172,ESCOLA MUNICIPAL GOVERNADOR MIGUEL ARRAES DE ALENCAR
26182556,ESCOLA MUNICIPAL PROFESSOR SALVADOR DIMECH
26182564,ESCOLA MUNICIPAL PROFESSOR PAULO FREIRE
26182580,CRECHE MUNICIPAL MARIA ANUNCIADA DE ARRUDA
26184168,ESCOLA MUNICIPAL PROFª MARGARIDA ALACOQUE ALENCAR SAMPAIO
26187418,CRECHE ESCOLA MUN NOSSA PRATA
26188546,ESCOLA MUNICIPAL RADIALISTA EDVALDO MORAIS
26188589,ESCOLA MUNICIPAL PROFESSORA IRACEMA CASTRO
26188600,ESCOLA MUNICIPAL IMPERATRIZ MARIA LEOPOLDINA
26188660,ESCOLA MUNICIPAL ESCRITOR CARLOS DRUMMOND DE ANDRADE
26188678,ESCOLA MUNICIPAL CORONEL JOAO PEREIRA DE OLIVEIRA FILHO
26188686,ESCOLA MUNICIPAL CORONEL JOSE JOAQUIM DE LIMA E SILVA
26188694,ESCOLA MUNICIPAL DOUTOR GERALDO PINHO ALVES
26188708,ESCOLA MUNICIPAL ESCRITOR ARIANO VILAR SUASSUNA
26188716,ESCOLA MUNICIPAL MANOEL ALVES DE MORAIS NAVARRO
26188724,ESCOLA MUNICIPAL PESCADOR JOSE REIS
26188732,ESCOLA MUNICIPAL POETISA CECILIA MEIRELES
26188759,ESCOLA MUNICIPAL PROFESSORA EDNA MARINHO DA SILVA
26190486,CENTRO MUNICIPAL DE EDUCACAO E DESENVOLVIMENTO INFANTIL TELMA PALMEIRA - CEMEDI
